REPOSITORY,ISSUE_ID,STATUS,EVENT,CREATED_AT,TIME DURATION,NEGATIVE,NEUTRAL,POSITIVE,MSG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ThinkUp,1539,closed,1,2013-04-11 16:47:31,54.47,,1,,"b""b' Duplicate of already opened issue #1530 '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ThinkUp,1539,closed,2,2013-04-11 16:47:31,20.95,1,,,"b'b"" I\'m sorry"," I came across the same problem. just one line of regex modification. sorry again.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,
ThinkUp,1539,closed,closed,2013-04-11 18:02:56,75.42,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ThinkUp,1539,closed,reopened,2013-04-11 18:03:37,0.68,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ThinkUp,1539,closed,3,2013-04-11 16:47:31,11.03,,,1,"b""b' Seems good to merge. Closed the other issue.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ThinkUp,1539,closed,4,2013-04-11 16:47:31,1.93,1,,,"b""b' sorry again.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ThinkUp,1539,closed,5,2013-04-11 16:47:31,4.82,1,,,"b'b"" @mariancvrt Not sure what you\'re sorry for. But it\'s alright. It\'s good that you fixed the issue.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ThinkUp,1539,closed,6,2013-04-11 16:47:31,372.7,,,1,"b""b' Looks good"," thank you.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,
ThinkUp,1539,closed,closed,2013-04-13 00:35:50,392.22,3,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ThinkUp,1539,closed,-,-,-,3,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ThinkUp,1567,closed,opened,2013-04-19 10:17:41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ThinkUp,1567,closed,title,2013-04-19 10:17:41,00:00,,1,,"b""b' Activate owner account by token'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ThinkUp,1567,closed,body,2013-04-19 10:17:41,00:00,,1,,"b""b' Activate owner account with unique token key"," and not with usr&code.added new migration filegenerated new build-db_modified testspassed test suite'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,
ThinkUp,1567,closed,closed,2013-04-19 10:24:32,6.85,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ThinkUp,1567,closed,reopened,2013-04-19 10:38:25,13.88,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ThinkUp,1567,closed,closed,2013-04-19 10:44:12,5.78,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ThinkUp,1567,closed,reopened,2013-04-19 10:44:16,0.07,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ThinkUp,1567,closed,1,2013-04-19 10:17:41,634.07,,1,,"b""b' Need to enforce uniqueness of activation token"," more info here: url  What do you think about hashing the email address?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,
ThinkUp,1567,closed,closed,2013-04-19 20:51:46,607.5,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ThinkUp,1567,closed,2,2013-04-19 10:17:41,601.57,,1,,"b'b"" I have already enforced uniqueness of activation token by hashing the email address of the owner: private function generateToken($email) {   return hash(\'sha256\'", rand().$email); // generate token key} I don\'t understand why the function isn\'t good enough," can you be more specific?""'",,,,,,,,,,,,,,,,,,,,,,,,,,,
ThinkUp,1567,closed,3,2013-04-19 10:17:41,1389.68,1,,,"b'b"" Ah yes! My apologies", I glanced over that too quickly. Thanks Marian," I\'ll review this soon.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,
ThinkUp,1567,closed,reopened,2013-04-21 06:03:00,551.23,1,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ThinkUp,1567,closed,closed,2013-04-21 07:41:29,98.48,1,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ThinkUp,1567,closed,reopened,2013-04-21 07:41:33,0.07,1,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ThinkUp,1567,closed,4,2013-04-19 10:17:41,1403.65,,1,,"b'b"" I\'m getting this WebTestOfInstallation error: Installer tests1) Text [Houston"," we have a problem: Account activation failed.] not detected in [String: Log in | ThinkUp ThinkUp Get ThinkUp Log In Log In Invalid account activation credentials. Email Password Forgot password Help Back to top ThinkUp 2.0-beta.6 &#8226; Documentation &#8226; Mailing List...] at [/ line 131]  in testSuccessfulInstallationAndAccountActivation  in WebTestOfInstallationPHP Fatal error:  Call to undefined method OwnerMySQLDAO::getActivationCode() in / on line 136 Fatal error: Call to undefined method OwnerMySQLDAO::getActivationCode() in / on line 136 Are you able to run this test and fix or should I?""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,
ThinkUp,1567,closed,closed,2013-04-22 05:38:11,1316.63,1,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ThinkUp,1567,closed,5,2013-04-19 10:17:41,145.62,,1,,"b""b' I modified the WebTestOfInstallation and added a new function that returns the activation token by email.I pushed the commit to the branch"," so it should appear once you open this pull request. Let me know if there is anything else you want me to change for this issue.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,
ThinkUp,1567,closed,reopened,2013-04-22 16:45:59,667.8,1,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ThinkUp,1567,closed,6,2013-04-19 10:17:41,1246.0,,1,,"b""b' More test failures: Call to undefined method OwnerMySQLDAO::getActivationCode() in / on line 230 Fatal error: Call to undefined method OwnerMySQLDAO::getActivationCode() in / on line 230'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ThinkUp,1567,closed,closed,2013-05-25 23:41:41,415.7,1,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ThinkUp,1567,closed,-,-,-,1,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ThinkUp,1597,closed,opened,2013-05-10 00:49:40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ThinkUp,1597,closed,title,2013-05-10 00:49:40,00:00,,1,,"b""b'  Foursquare redirect_uri_mismatch"," thinkup non-standard port'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,
ThinkUp,1597,closed,body,2013-05-10 00:49:40,00:00,,,1,b'b\' Hello,  Running thinkup on a non-standard port (8090), and had an issue when attempting to connect a foursquare user,"redirect_uri_mismatch"". Dug through \\\\thinkup\\\\plugins\\\\foursquare\\\\controller\\\\  And at line 129: \\\'\\\'\\\'php$redirect_uri = urlencode(\\\'http\\\'.$ssl.\\\'://\\\'.$_SERVER[\\\'SERVER_NAME\\\'].\\\'\\\'\\\' Not a good programmer, so did a hack workaround of: \\\'\\\'\\\'php   $redirect_uri = urlencode(\\\'http\\\'.$ssl.\\\'://\\\'.$_SERVER[\\\'SERVER_NAME\\\'].\\\':\\\'.$_SERVER[\\\'SERVER_PORT\\\'].\\\'\\\'\\\' So that it works for my installation, but might be something a good programmer should take a look at for users on non-standard ports.  \''
ThinkUp	1597	closed	1	ginatrapani	2013-05-10 00:49:40	121.05		+1		b""b' Do the following lines work for you?  '",,,,,,,,,,,,,,,,,,,,,,,,,,
ThinkUp,1597,closed,2,2013-05-10 00:49:40,592.53,,,1,"b""b' Thanks"," works great!'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,
ThinkUp,1597,closed,closed,2013-05-10 12:43:15,713.58,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ThinkUp,1597,closed,3,2013-05-10 00:49:40,275.88,,,1,"b'b"" Thanks for confirmationI\'ll commit to the codebase for future -standard port users.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ThinkUp,1597,closed,reopened,2013-05-10 17:25:34,282.32,0,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ThinkUp,1597,closed,closed,2013-05-10 18:09:37,44.05,0,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ThinkUp,1597,closed,-,-,-,0,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ThinkUp,1620,closed,opened,2013-05-28 18:26:04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ThinkUp,1620,closed,title,2013-05-28 18:26:04,00:00,,1,,"b""b' Link prompt insight'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ThinkUp,1620,closed,body,2013-05-28 18:26:04,00:00,,,1,"b'b"" (Similar to photo prompt insight) Reminds a user to post a link if they haven\'t in a while. We may have to tweak the interval"," but perhaps 2 or 3 days is a good starting point.You haven\'t tweeted a link in the last 2 days any interesting sites or articles your followers should check out?None of your status updates have included a link in the past 3 days maybe your Facebook friends need some new sites or articles to read?""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,
ThinkUp,1620,closed,1,2013-05-28 18:26:04,443.67,,1,,"b'b"" I\'m not sure about using second-person pronouns in insight text"," so I used \'they\' again. Please advise.cc @ginatrapani ""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,
ThinkUp,1620,closed,2,2013-05-28 18:26:04,1438.68,,,1,"b""b' Thanks Nilaksh -@anildash will work with you on this insight copy"," maybe you two can start drafting our editorial guide in the process.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,
ThinkUp,1620,closed,closed,2013-09-15 03:30:30,544.43,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ThinkUp,1620,closed,reopened,2013-09-15 18:23:26,892.93,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ThinkUp,1620,closed,3,2013-05-28 18:26:04,996.73,,1,,b'b\' Should you get this reminder if you haven\\\'t tweeted _anything at all_ in the past two days? For example, here\\\'s a screenshot -Alaina hasn\\\'t tweeted anything in 2 days, but is getting a nudge to tweet a link," which doesn\\\'t make sense. ![thinkup]url  This insight text reads oddly to me. The second sentence ""it may be time to"" sounds like a directive toward the user"," but our use of third-person means the insight is meant for anyone to read it. It also breaks our ""the stream is not a todo list"" rule. This insight reads like a todo.\''",,,,,,,,,,,,,,,,,,,,,,,,,
ThinkUp,1620,closed,4,2013-05-28 18:26:04,48.0,,1,,"b""b' pinging @anildash for copy suggestion.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ThinkUp,1620,closed,5,2013-05-28 18:26:04,1138.9,,1,,"b'b"" I\'m seeing a nudge from this insight", which was generated on my last crawl," even though my last tweet includes a link.  I looked in the database and see that the tweet is there and the link is in the links table.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,
ThinkUp,1620,closed,closed,2013-11-27 17:51:41,1408.25,0,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ThinkUp,1620,closed,-,-,-,0,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ThinkUp,1622,closed,opened,2013-05-28 18:31:28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ThinkUp,1622,closed,title,2013-05-28 18:31:28,00:00,,1,,"b""b' Weekly bests insight'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ThinkUp,1622,closed,body,2013-05-28 18:31:28,00:00,,,1,b'b\' This insight should show the user which posts performed the best in the past week.Your biggest video in the past week, out of the 7 videos you posted," was ""Tips & Tricks"" with 4505 views.Your most liked Facebook status was ""Gooo Giants!"" with 27 likes.Your most popular tweet this week was ""Now playing: Beyonce""", with 45 retweets and 12 replies.\'',,,,,,,,,,,,,,,,,,,,,,,,,,
ThinkUp,1622,closed,1,2013-05-28 18:31:28,120.93,,1,,"b""b' Should favourites", replies," retweets all carry the same weight or should we evaluate weights as replies '""",,,,,,,,,,,,,,,,,,,,,,,,,,,
ThinkUp,1622,closed,closed,2013-08-05 18:35:04,3.6,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ThinkUp,1622,closed,2,2013-05-28 18:31:28,1324.65,,1,,"b'b\' Reopening this ticket because we want to improve the copy to match @anildash\\\'s examples in the original ticket. Right now the copy is always ""soandso\\\'s most popular post from last week got X replies", X retweets," and X favorites.""\''",,,,,,,,,,,,,,,,,,,,,,,,,,,
ThinkUp,1622,closed,reopened,2013-08-05 18:37:03,1.98,0,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ThinkUp,1622,closed,3,2013-05-28 18:31:28,26.85,,1,,"b""b' Do we want to add the post text to the insight text? The post is being displayed in the post template. Also"," do we want to give a particular interaction more weight for a particular network?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,
ThinkUp,1622,closed,4,2013-05-28 18:31:28,371.32,,,1,"b""b' Nilaksh when you and @anildash meet this week be sure to discuss your questions so we can close this one up. Thank you!'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ThinkUp,1622,closed,5,2013-05-28 18:31:28,1290.23,,,1,b'b\' Sounds good.  Can you tell me more about how you think it should beimplemented? Sent from my mobileOn Aug 18, 2013 2:48 PM,"Nilaksh Das"" notifications@ wrote:\''
ThinkUp	1622	closed	6	nilakshdas	2013-05-28 18:31:28	495.12			+1	b'b\' We can add an associative array \\\'network_term\\\' via the generateInsight() call to the InsightPluginParent. This array would be loaded with each Insight instance and can contain terms like:$network_term[\\\'post_noun\\\'] = ""tweet",status update,checkin,"post""$network_term[\\\'post_action_done\\\'] = ""tweeted","posted""...$network_term[\\\'favlike_action\\\'] = ""favorite",like,"+1""...$network_term[\\\'favlike_action_done\\\'] = ""favorited",liked,"+1\\\'ed""...etc\''
ThinkUp	1622	closed	7	ginatrapani	2013-05-28 18:31:28	458.98		+1		b'b"" Let\'s make it as modular as possible. How about a new class, InsightTerms, that has a set of static functions, such as getPostTerm, getPastTenseLikeTerm, getPastTensePostedTerm, etc.  Each of those functions should return the right term based on a given network. Then we can easily test each function and just call it where needed inside insights, InsightTerms::getPostTerm($network). How does that sound?""'
ThinkUp	1622	closed	8	nilakshdas	2013-05-28 18:31:28	1276.28			+1	b'b"" This sounds good in terms of modularity but don\'t you think we would be complicating things if we have to type InsightTerms::getPostTerm($instance->network) just to get \'tweets\' every time? How about initializing InsightTerms with the network parameter in InsightPluginParent itself? And instead of having methods, we treat InsightTerms as just a data structure. The constructor can load all the member variables according to the given network parameter. Or we can also instantiate insight_terms of anonymous type within InsightPluginParent with getInsightTerms(). Since insight terms are only intrinsic to insights, should we really create a whole class for it? Don\'t you think InsightPluginParent should encapsulate this data internally?For testing, we can create a TestOfInsightPluginParent.""'
ThinkUp	1622	closed	9	ginatrapani	2013-05-28 18:31:28	341.9		+1		b'b\' This is similar to how gettext() works, a localization library for PHP. In a way, this is a kind of network localization.Sure, we can do that. So in InsightPluginParent::__construct, we could have a $this->terms = new InsightTerms($instance->network). But we\\\'d still have an InsightTerms object in that case.Do you mean that InsightPluginParent would have member variables, like $post_term, $liked_term, $published_term? We could initialize those either using an InsightsTerm object, or a private associative array inside the InsightPluginParent class. I\\\'m advocating for the separate class for modularity\\\'s sake. I thought you were suggesting we have a giant public associative array, which would require the internal insight code (or at least the InsightParentPlugin constructor) to have intimate knowledge of the structure of this array to access the terms.  Best practices for good OOP design generally suggest creating getter methods which abstract away data structures internally, so that we could make changes to it later without having to refactor the calling code. (And there will be  soon, for YouTube.) It sounds like the question is do we put this  logic in the InsightPluginParent or in a new InsightTerms class. I like to keep classes small, specific, and make them do ""one thing well", so I tend toward creating new classes for small jobs like this. It makes for cleaner, more modular, code where each classes\\\' job is apparent. This is a good . We could go either way, but ultimately I think a separate class is the best OOP code design.\'',,,,,,,,,,,,,,,
ThinkUp,1622,closed,10,2013-05-28 18:31:28,108.52,,,1,"b'b"" I meant adding a getInsightTerms() function to InsightPluginParent that would return an object of anonymous class whose member variables would be the required data. And this data could be loaded into $this->terms.You\'re right! Reading this", I just realized that insight terms are in no way a sub-property of InsightPluginParent. So it makes more sense to have a separate class that well defines its functionality. In terms of abstraction, we\'re making it available to the insight through $this->terms in any case. One more thing, does it make more sense to have member methods like getNoun(\'post\'), getNoun(\'like\'), getVerb(\'posted\')," getVerb(\'liked\') which could then return the data directly or call private functions like getPostTerm() etc. This way it is more intuitive for the developer to build the insight language.""'",,,,,,,,,,,,,,,,,,,,,,,
ThinkUp,1622,closed,11,2013-05-28 18:31:28,6.7,,,1,"b'b"" Yep", that sounds great. Thanks Nilaksh. Also, I realized I should\'ve said this earlier: in the future," let\'s have these kinds of discussions on the developer mailing list so everyone can participate. Not everyone on the list gets notified about GitHub issue comments.""'",,,,,,,,,,,,,,,,,,,,,,,,,,
ThinkUp,1622,closed,12,2013-05-28 18:31:28,221.75,,1,,"b""b' @ginatrapani should we finally close this?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ThinkUp,1622,closed,13,2013-05-28 18:31:28,13.65,,,1,"b'b\' The final ""Post of the week"" insight doesn\\\'t match @anildash\\\'s original copy suggestions", but it does have the same functionality. His call on whether we\\\'re good to close this ticket.\'',,,,,,,,,,,,,,,,,,,,,,,,,,,,
ThinkUp,1622,closed,14,2013-05-28 18:31:28,1330.32,,1,,"b""b' Yep"," this is shippable as-is. We may revisit copy in the future.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,
ThinkUp,1622,closed,closed,2013-09-09 22:00:40,203.62,0,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ThinkUp,1622,closed,-,-,-,0,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ThinkUp,1645,closed,opened,2013-07-13 23:00:02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ThinkUp,1645,closed,title,2013-07-13 23:00:02,00:00,,1,,"b""b' Issue #1643: Metweet insight'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ThinkUp,1645,closed,body,2013-07-13 23:00:02,00:00,,1,,"b""b' New insight: Metweet insight'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ThinkUp,1645,closed,1,2013-07-13 23:00:02,933.08,,,1,"b""b' Good start! Can you add tests for the new insight?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ThinkUp,1645,closed,closed,2013-07-26 16:23:43,1043.68,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ThinkUp,1645,closed,2,2013-07-13 23:00:02,110.73,,,1,"b""b' thanks for the update Nilaksh!'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ThinkUp,1645,closed,3,2013-07-13 23:00:02,1116.68,,,1,b'b\' Hi Nilaksh! Now that we have our insight style guide, I keep realizing better ways we can word insights," including this one. Here\\\'s an example I\\\'ve seen: Metweets:  @soandso retweeted posts mentioning themself 2 times in the last week. We want to avoid using ""themself"""," and it would be good to localize ""posts"" to tweets (though it may sound redundant after ""retweeted""). Would be nice to also convert 2 times to twice", for that conversational feel we\\\'re looking for: What do you think about this? Metweets:  @soandso retweeted tweets mentioning @soandso twice last week.\'',,,,,,,,,,,,,,,,,,,,,,,,,
ThinkUp,1645,closed,reopened,2013-08-27 11:00:33,1116.83,0,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ThinkUp,1645,closed,4,2013-07-13 23:00:02,464.38,,1,,"b""b' Another possibility:  Metweets: @soandso retweeted @soandso mentions  twice last week.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ThinkUp,1645,closed,5,2013-07-13 23:00:02,921.65,,1,,"b""b' Another way of wording the first example could be:Which one do you think we should go with?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ThinkUp,1645,closed,6,2013-07-13 23:00:02,368.97,,1,,"b'b"" Let\'s avoid passive voice. It\'s less conversational. Let\'s go with: Metweets: username retweeted username mentions twice last week.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ThinkUp,1645,closed,7,2013-07-13 23:00:02,270.62,,1,,"b'b"" Hi Gina. I\'d make necessary changes after #1704 and #1712 get accepted. Some changes that need to be done here are already done in those pull requests.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ThinkUp,1645,closed,8,2013-07-13 23:00:02,1279.6,,1,,"b""b' Waiting on #1712 revision"," the relevant changes from #1704 have been committed in cc06e9dd954e24aca4ec3533823bb8bd6b81027f'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,
ThinkUp,1645,closed,9,2013-07-13 23:00:02,404.83,,1,,"b'b"" Gina"," I\'ve fixed this in #1726.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,
ThinkUp,1645,closed,10,2013-07-13 23:00:02,155.73,,,1,"b""b' Thank you!'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ThinkUp,1645,closed,closed,2013-09-15 03:26:19,985.77,0,8,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ThinkUp,1645,closed,-,-,-,0,8,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ThinkUp,1661,closed,opened,2013-07-30 23:49:03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ThinkUp,1661,closed,title,2013-07-30 23:49:03,00:00,,1,,"b""b' New insight: Weekly Bests Insight'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ThinkUp,1661,closed,body,2013-07-30 23:49:03,00:00,,1,,"b""b' This insight shows the user his most popular post from last week. Fixes #1622.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ThinkUp,1661,closed,1,2013-07-30 23:49:03,1009.73,,,1,"b'b"" Nillaksh", this looks good, thank you. A few notes for future reference:Don\'t forget to add your new insight tests to all_plugin_tests so they\'re included in the build.Before you send a pull request, squash all your commits into a single one (with a single author). That helps us keep our commit log clean.Until ThinkUp is properly localized," we\'ve got to use US English so favourites should be favorites. I\'ll make these changes in your currently open requests. Thanks again.""'",,,,,,,,,,,,,,,,,,,,,,,,,
ThinkUp,1661,closed,closed,2013-08-05 18:35:04,1126.02,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ThinkUp,1661,closed,2,2013-07-30 23:49:03,138.05,1,,,"b""b' Hi Gina Really sorry for messing up so much! Will take care from now on.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ThinkUp,1661,closed,3,2013-07-30 23:49:03,2.03,,,1,"b'b"" Oh no"," don\'t get me wrong! You\'re doing great work here. These are just minor details. You\'re getting all the important stuff right. Thanks again.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,
ThinkUp,1661,closed,4,2013-07-30 23:49:03,9.85,,1,,"b'b"" I don\'t know if Anil told you but my laptop got stolen so I\'m working on a rented laptop which does not let me install Git. So I have to keep copying the files I\'ve edited and commit them from someone else\'s laptop which leads to a little bit of confusion on my part. But not for long"," my new laptop comes this week!""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,
ThinkUp,1661,closed,reopened,2013-08-22 20:09:09,94.08,1,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ThinkUp,1661,closed,closed,2013-08-22 20:12:09,3.0,1,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ThinkUp,1661,closed,reopened,2013-08-22 20:32:40,20.52,1,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ThinkUp,1661,closed,5,2013-07-30 23:49:03,84.2,,1,,"b""b' Reopening re: feedback in this thread:url '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ThinkUp,1661,closed,closed,2013-08-30 17:34:17,1261.62,1,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ThinkUp,1661,closed,-,-,-,1,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ThinkUp,1662,closed,opened,2013-07-31 01:56:44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ThinkUp,1662,closed,title,2013-07-31 01:56:44,00:00,,1,,"b""b' New insight: Interaction Graph'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ThinkUp,1662,closed,body,2013-07-31 01:56:44,00:00,,1,,"b""b' This insight aims to help users determine their most engaging connections on social networks and give them an overview of their interactions with other  over a week.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ThinkUp,1662,closed,closed,2013-08-05 18:06:42,969.97,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ThinkUp,1662,closed,1,2013-07-31 01:56:44,972.98,,1,,"b'b\' Nice work on this Nilaksh. I made some minor changes:Moved this to Wednesdays so Monday isn\\\'t so loaded up with insightsRemoved the phrase ""in their posts"" from the insight text", since we don\\\'t know gender and it sounds awkward to use the plural possessive.Minor code cleanup: don\\\'t forget to respect max line length, use lowercase for booleans false versus FALSE, and remove unnecessary whitespace (I use Eclipse\\\'s auto-format key combo for this). I know our code style guidelines sound picky but they ensure cleaner diffs for future changes. Merged! Thanks again.\'',,,,,,,,,,,,,,,,,,,,,,,,,,
ThinkUp,1662,closed,2,2013-07-31 01:56:44,1210.72,,1,,"b""b' Reopening this pull request because the insight copy (and maybe even graph) should exclude metweets: url '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ThinkUp,1662,closed,reopened,2013-08-21 14:20:26,1213.73,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ThinkUp,1662,closed,3,2013-07-31 01:56:44,1.87,,1,,"b""b' One more bug: the graph should ignore username case. Notice the three spellings of MitchWagner (Mitchwagner"," mitchwagner) in this screenshot. ![thinkup]url '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,
ThinkUp,1662,closed,4,2013-07-31 01:56:44,55.2,,1,,"b""b' Should all usernames be converted to lowercase?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ThinkUp,1662,closed,5,2013-07-31 01:56:44,70.07,,1,,"b'b"" Ideally the usernames will appear the way they do on the network by default (which should be what\'s in the users table).""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ThinkUp,1662,closed,6,2013-07-31 01:56:44,258.42,,1,,"b""b' Fixed in #1684.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ThinkUp,1662,closed,7,2013-07-31 01:56:44,32.03,,,1,"b'b"" Hi Nilaksh",  This is a really cool chart, but I\'m not convinced it\'s as useful as it is fun to pull at and watch it bounce. When you and @anildash talk next," he\'ll share some ideas he has on how to make this visually more indicative of its purpose. I\'ll leave this pull open till we finalize that.""'",,,,,,,,,,,,,,,,,,,,,,,,,,
ThinkUp,1662,closed,closed,2013-08-22 21:37:01,436.58,0,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ThinkUp,1662,closed,reopened,2013-08-22 21:37:10,0.15,0,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ThinkUp,1662,closed,8,2013-07-31 01:56:44,1263.47,,1,,"b""b' After our conversation", @nilakshdas, it seems like the best way forward is a broader refactor of this insight which leans more heavily on the text to explain the interactions a user has had, along with visuals of the avatars," and less on the animated graph featured here. Do you want that to be a separate request or an update ot this one?'""",,,,,,,,,,,,,,,,,,,,,,,,,
ThinkUp,1662,closed,9,2013-07-31 01:56:44,177.48,,1,,"b""b' This feed has got too cluttered as it is. Lets go with a separate request.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ThinkUp,1662,closed,10,2013-07-31 01:56:44,1217.58,,,1,"b'b"" Go ahead and close this pull request"," and file a new issue for the fixes we\'re making going forward. Thanks.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,
ThinkUp,1662,closed,closed,2013-08-30 17:36:33,1199.38,0,10,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ThinkUp,1662,closed,-,-,-,0,10,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ThinkUp,1665,closed,opened,2013-08-06 03:33:46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
