REPOSITORY,ISSUE_ID,STATUS,EVENT,CREATED_AT,TIME DURATION,NEGATIVE,NEUTRAL,POSITIVE,MSG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
compass,887,closed,1,2012-05-10 09:07:07,652.8,,1,,"b'b"" Here\'s a link to the  file that comes with sub-themes of the Zen theme for Drupal 7. url  And a link to an real .info file (for a Zen sub-theme under Drupal 7)"," if that helps. url ""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
compass,887,closed,2,2012-05-10 09:07:07,1230.42,,1,,"b""b' This may get a better response on the google group im not sure where to point you. Specific application integrations were removed with the release of 0.12 so any integration that you need will need to be created. Using the register method here: url '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
compass,887,closed,closed,2012-06-07 16:30:20,443.22,0,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
compass,887,closed,3,2012-05-10 09:07:07,22.67,,,1,b'b\' @scottdavis I\\\'d request you reopen this as this was opened at the behest of @chriseppstein who, when I asked if there was a tutorial anywhere about doing app integration, he told me, and I\\\'m ,"just let me write it"".I\\\'m happy, oh so happy, to write this on my own, but when asked how, I was told to let it be, it\\\'d get handled.\''
compass	887	closed	4	Snugug	2012-05-10 09:07:07	0.25		+1		b""b' Specifically around distributing the app integration as well.'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
compass,887,closed,reopened,2012-06-07 17:31:06,60.77,0,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
compass,887,closed,5,2012-05-10 09:07:07,39.62,,1,,"b""b' reopened and assigned'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
compass,887,closed,6,2012-05-10 09:07:07,0.78,,,1,"b""b' Thank you much.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
compass,887,closed,7,2012-05-10 09:07:07,248.03,,1,,"b""b' @Snugug We got this working for you as a plugin at sassconf right?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
compass,887,closed,closed,2014-08-18 21:41:41,250.58,0,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
compass,887,closed,8,2012-05-10 09:07:07,1.7,,1,,"b'b"" I believe you had"," but I don\'t remember the URL. I think you wrote up a comprehensive project explaining how to do it.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
compass,887,closed,9,2012-05-10 09:07:07,1192.98,1,,,"b'b"" you suck. I don\'t know where it is.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
compass,887,closed,10,2012-05-10 09:07:07,1235.13,,,1,"b'b"" I love you too. It doesn\'t look as if you wrote a custom plugin"," but you did create a writeup on how to create your own. url ""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
compass,887,closed,-,-,-,1,7,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
compass,897,closed,opened,2012-05-21 15:46:53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
compass,897,closed,title,2012-05-21 15:46:53,00:00,,1,,"b""b' Sprites are compiled in every call to sprite'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
compass,897,closed,body,2012-05-21 15:46:53,00:00,1,,,"b'b"" When one wants to use advanced functions like position", those functions GENERATE the sprite every single time they are present. Lets say that I have a sprite of the common folder: Then use it like this: This will compile the common sprite 3 times.. When one has a folder with many images this results in very high compilation times. I\'ve made a dirty fix to fix this," please see: url ""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
compass,897,closed,1,2012-05-21 15:46:53,35.25,1,,,"b'b"" That\'s very strange. It shouldn\'t happen.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
compass,897,closed,2,2012-05-21 15:46:53,14.73,1,,,"b'b"" Thats what I though but that\'s whats happening..I\'m doing compass compile  to compile my project ( has all the imports).I can take a screenshot so you can see the log messages compass is producing.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
compass,897,closed,3,2012-05-21 15:46:53,13.43,,1,,"b""b' That would be helpful.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
compass,897,closed,4,2012-05-21 15:46:53,27.98,,1,,b'b\' Please see: url For example, if i comment all the uses of sprite($common, ..) and leave it only 1 time," there is only one ""created"" related to  the common sprite.\''",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
compass,897,closed,5,2012-05-21 15:46:53,10.92,,1,,"b'b"" I was also wondering if this was a \'feature\' or a bug"," it happens on my projects as well when is used.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
compass,897,closed,6,2012-05-21 15:46:53,8.08,,1,,"b""b' Take the following configuration: you get:   [Here is an archive]url  with a minimal test case. Hope this helps.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
compass,897,closed,7,2012-05-21 15:46:53,5.18,,,1,"b""b' exactly @StanAngeloff thats what is happening"," thank you for doing a good test case.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
compass,897,closed,8,2012-05-21 15:46:53,19.0,,1,,"b'b"" The force option", causes sprites to be regenerated. You may find to be a more efficient choice for right now, in theory," they should only be forced once in a compilation run. We\'ll leave this bug open for now.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
compass,897,closed,9,2012-05-21 15:46:53,1.32,,1,,"b'b"" @satazor but I don\'t see in your example. So I think there\'s another root cause here.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
compass,897,closed,10,2012-05-21 15:46:53,4.15,,1,,"b""b' @chriseppstein with force its the same thing"," sprites are compiled more than 1 time.. even with clean & compile.I can post a screenshot with it if you want me to.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
compass,897,closed,11,2012-05-21 15:46:53,1389.93,,1,,"b""b' would both of you happen to be on windows?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
compass,897,closed,12,2012-05-21 15:46:53,2.17,,1,,"b""b' when i run @StanAngeloff example it only is creating one sprite for me on OSX lion  '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
compass,897,closed,13,2012-05-21 15:46:53,25.5,,1,,"b""b' @scottdavis I am on windows and you @StanAngeloff ?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
compass,897,closed,14,2012-05-21 15:46:53,1.32,1,,,"b""b' Chris pointed out in my case it was the causing trouble"," so probably best to ignore my report. OS details:  '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
compass,897,closed,15,2012-05-21 15:46:53,16.47,1,,,"b'b"" Im starting to think that downstream some place we accepted a PR that didn\'t use OS agnostic functions and thats why we have a few weird windows bugs that have todo with file mtime but"," that is just a gut feeling.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
compass,897,closed,16,2012-05-21 15:46:53,663.27,,1,,"b'b"" I really don\'t think this is affecting most people. It\'s certainly not reproducible on my projects. Can you verify that the modification times on your source images are not somehow set in the future? Compass would only ever re-generate these if the source images\' mtime is newer than the generated file.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
compass,897,closed,17,2012-05-21 15:46:53,284.85,,1,,"b'b"" Hey"," I\'m getting this problem too. I\'m using sprite-url() for pseudo elements.url ""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
compass,897,closed,18,2012-05-21 15:46:53,1392.85,,1,,"b'b\' I\\\'ve got this:$mainMap: sprite-map(""main/*.png""); // contains  among others.@include sprites($mainMap", sprite-names($mainMap), true, true); If I add something like #whatever { background: $mainMap; }, compass creates a new sprite for that for some reason. So anything referencing $mainMap before will be looking at the wrong image. This is happening for me on Linux and Windows..\'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
compass,897,closed,19,2012-05-21 15:46:53,1439.9,,,1,"b'b"" i\'m glad to see that i am not the only one having this issue"," hope it gets fixed soon because its very very slow if a project has some considerable amount of sprites""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
compass,897,closed,20,2012-05-21 15:46:53,393.97,,,1,"b'b"" If any of you are rubyists"," it\'d be great if you could dig in and identify what is going on. I cannot reproduce this.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
compass,897,closed,21,2012-05-21 15:46:53,1.78,1,,,"b'b"" @chriseppstein actually i made a fork to temporarily fix this issue.. all my team is using my fork. Though it was the first time i\'ve touched ruby therefore it was a dirty fix..""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
compass,897,closed,22,2012-05-21 15:46:53,6.35,,,1,"b'b"" @satazor I saw that patch", it\'s not a proper fix, just a work-around. As I said, there\'s no good reason for this to happen unless one of three situations are true:1. force is enabled2. the modification time for a source image is newer than that of the generated file.3. the parameters to the spritemap change across different use cases (this can be disabled by setting to false) So either there\'s another case that I can\'t see in the code, or there\'s an OS-specific issue, or there\'s user error. If you have a small project that exhibits this issue zip it up and email it to me (chris@) and I\'ll try to reproduce the issue. Last time I did this for someone," the problem was #3 (user error).""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
compass,897,closed,23,2012-05-21 15:46:53,1205.53,,1,,"b""b' @chriseppstein After some investigation this only happens if we specify a file in the compass compile command. Thing is that", with force flag true," every single sprite is being  when a new image is declared as being part of it'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
compass,897,closed,24,2012-05-21 15:46:53,19.08,,1,,"b'b"" Happens for a project that I\'m working on as well. On a Mac", running Compass version 0.12.2. For every call to the sprite() function the entire sprite-map is regenerated. The sprite-map is, of course," stored in a variable. All source file modification dates are checked and none of them is set to some future date.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
compass,897,closed,25,2012-05-21 15:46:53,185.53,1,,,"b""b' I have this exact problem on Windows  . Worse yet"," if I run with it just keeps looping forever. I can confirm it happens with every call to a mixin that uses a sprite map.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
compass,897,closed,26,2012-05-21 15:46:53,1174.58,,1,,"b""b' Is there any workaround for this ? Have this too"," by calling with a file to compile the project path.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
compass,897,closed,27,2012-05-21 15:46:53,27.98,,1,,"b""b' This is quite a big problem since it stops me from using Compass sprites for pseudo elements. This happens for me without exception and regardless of the OS as far as I can tell. Example of problem:Link: url Download: url  Note: The within the config will obviously need to change. @chriseppstein do you get the same problem when running that?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
compass,897,closed,28,2012-05-21 15:46:53,231.03,,1,,"b""b' Out of curiosity why are you creating the sprite twice? you either use theimport method or you use the sprite-map method not both. On Mon", Feb 4, 2013 at 6:18 AM," Jamy notifications@ wrote:'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
compass,897,closed,29,2012-05-21 15:46:53,72.5,,1,,"b""b' After more investigation I found that the projects  had a corrupted / invalid mtime. After i fixed that and made a few refactors to the code you added I am not seeing the double compile issue against the latest master.  '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
compass,897,closed,30,2012-05-21 15:46:53,68.17,,1,,"b'b"" I turned into a normal class for illustration purposes to simplify this problem. I need to create the sprite twice for pseudo element since I can\'t add classes to pseudo elements unless you guys know of a better way to do it? As for the  mtime"," how would I rectify that? The  was created with via in Windows.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
compass,897,closed,31,2012-05-21 15:46:53,908.87,,1,,"b""b' @scottdavis I used the .scss you added above and it gave me a css output of: Am I doing something wrong?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
compass,897,closed,32,2012-05-21 15:46:53,500.17,,,1,"b""b' Hi", I am also getting this problem on Windows running Compass 0.12.2. ![compassSnap]url  For me it seems to rebuild the sprite differently every time which makes my images not display properly like so: ![brokenSprite]url  Here is my code: ![sassExample]url  @include all-icoSprite-sprites(true); actually produces different values to $info: sprite($icoSprite-map," info);'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
compass,897,closed,33,2012-05-21 15:46:53,3.23,,1,,"b""b' @jamygolden use the latest alpha  '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
compass,897,closed,34,2012-05-21 15:46:53,13.32,,1,,"b'b\' @scottdavis I just did what you suggested and I get this: [Listen warning]:  Missing dependency \\\'wdm\\\' (version \\\'~  Please run the following to satisfy the dependency:  gem install version \\\'~Also I am linking to blueprint buttons like so: @import """"; This is now throwing an error: error  (Line 97: File to import not found or unreadable: . I tried running both: gem install version \\\'~and gem install version neither are valid statements or work.\''",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
compass,897,closed,35,2012-05-21 15:46:53,15.18,,1,,"b""b' @lukehill you will need to install the gem we removed blueprint from the core in this new release'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
compass,897,closed,36,2012-05-21 15:46:53,13.77,,,1,"b""b' @scottdavis I ran this: It downloaded and installed like so: But I still get the error below when doing a compass watch. Thanks for your help'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
compass,897,closed,37,2012-05-21 15:46:53,11.17,,1,,"b""b' you need to in your config file or use bundler. we are getting out of scope of this issue if you need more help with upgrading lets move the discussion to the google group.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
compass,897,closed,38,2012-05-21 15:46:53,8.05,1,,,"b""b' Nice one thanks", sorry I did not mean to defer from the subject of this feed. Getting back on subject," updating by running: I am still getting the same problem with my sprites:  '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
compass,897,closed,39,2012-05-21 15:46:53,64.92,,1,,"b""b' @lukehillonline see my post above you are using both the way of creating a sprite and the manual way use one or the other.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
compass,897,closed,40,2012-05-21 15:46:53,872.53,,,1,"b""b' Hey", so is it not possible to have both at the same time then? I have removed the method but the sprite still gets recreated on every request of the method. The following code produces 7 creations of the sprite: Perhaps I am doing something wrong or my methods are not quite right, what I am trying to achieve is to create the sprite using the method (meaning compass only creates the sprite once) and use to output all my CSS background positions," but at the same time I want to store the background positions of each item in the sprite to a variable for use throughout my SASS. Is that possible? Thanks.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
compass,897,closed,41,2012-05-21 15:46:53,81.25,,,1,"b""b' I have now solved my issue"," I am now using to include the background position of the part of my sprite where ever I need. This does not cause the sprite to be recreated and works very well. Thanks all for your help.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
compass,897,closed,42,2012-05-21 15:46:53,146.35,,1,,"b'b\' using pre which is 0.13.alpha.2 and it seems ""compass watch"" isn\\\'t recompiling when I make changes.Even still", this is the output I\\\'m getting when something changes anyway: My Compass Sprite code (from units-small) looks like: Getting spammed to death when I change as much as the colour of some text. Seems to absolutely destroy performance\'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
compass,897,closed,43,2012-05-21 15:46:53,155.98,1,,,"b""b' Also having this issue while in Windows.  Seems to only happen as @scottdavis  says when you use @import sprites and also using @include sprites mixin. So after refactoring to not use the @include sprites mixin and use the @import statement only"," it stops the unwanted behavior.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
compass,897,closed,closed,2013-02-21 16:12:39,25.77,9,28,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
compass,897,closed,44,2012-05-21 15:46:53,306.38,1,,,"b'b"" Sorry to comment on a closed issue. I was encountering the same problem", but was able to resolve it using an approach not mentioned here already. My example code is: When compiling using the result was: As you can see, the sprite map is being created twice. However, when I compile using thing work as expected: In this case, the sprite map is created only once. The difference between these two approaches is of course that in the first example I compile a single .scss file, whereas in the second example I compiled the entire project. If I were to guess, when compiling a single stylesheet, the force flag is automatically added? I\'ve only been using Compass a short while, so for all I know this is expected behaviour," but I\'m mentioning it here in case a) it actually IS a bug or b) it helps someone else resolve issues they are having.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
compass,897,closed,45,2012-05-21 15:46:53,15.92,,1,,"b""b' Regarding my comment above"," it seems this issue was addressed by pull request #1187 '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
compass,897,closed,46,2012-05-21 15:46:53,1361.67,1,,,"b'b"" I had the same issue"," I was copying images from my **Windows** machine into a Unix-like one and apparently the timestamps were messed up (like @chriseppstein mentioned). I normalized the files\' timestamps (by doing  ) and that worked. UPDATE: also make sure the images are not executable and are  accessible.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
compass,897,closed,47,2012-05-21 15:46:53,1130.75,,1,,"b'b"" Im also having this issue"," where the sprite even without changes in it\'s composition get\'s listed multiple times on my compass command line logging.  Im on the latest compass pre version. How did you guys solved this?""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
compass,897,closed,48,2012-05-21 15:46:53,1394.45,,1,,"b'b"" I\'m seeing unchanged behaviour using the latest version: One other note: the sprites are regenerated each time they\'re referenced \\xe2\\x80\\x93 I have a file which simply imports and if I simply compile both in one run it will show the sprite check progress twice and take twice as long.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
compass,897,closed,49,2012-05-21 15:46:53,131.43,,1,,"b""b' @acdha how many images are in your sprite?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
compass,897,closed,reopened,2013-05-15 16:25:05,12.43,11,32,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
compass,897,closed,50,2012-05-21 15:46:53,40.68,,1,,"b""b' Roughly 50 total images for 10 sprites. Total is around 300Kb for source & output'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
compass,897,closed,51,2012-05-21 15:46:53,55.27,,1,,"b""b' @acdha can you email me an archive of a compass project that reproduces this issue? chris@'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
compass,897,closed,52,2012-05-21 15:46:53,1288.15,1,,,"b'b"" I got the same issue like @intellix but in a slightly different way..I created a file which contains 2 variables and 1 mixin and I am including it at the top of my file. Content of the  file: (Ah btw", this is not working:  . It doesn\'t affect the sprite in any way.) In my file I am using the mixin like so (of course way more often and in different selectors): I get the following console output, when compiling. My Gemfile: Am I doing something wrong or is this a bug? _I can\'t update compass," nor Sass because Foundation 3.x uses deprecated Sass functions which will be removed in Sass 3.3. So Foundation 3.x won\'t work with Sass 3.3 and I don\'t have the time to upgrade to Foundation 4 which has alot of huge changes._""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
compass,897,closed,53,2012-05-21 15:46:53,803.07,,1,,"b""b' #1308 should fix this issue if someone wants to verify with their code base'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
compass,897,closed,54,2012-05-21 15:46:53,36.9,,,1,"b'b"" #1308 seems to fix the unchanged sprite issue but introduces a new one.  If I alter the $spacing of my regular sprite from 10px to 20px", it recreates the new sprite as expected... but when I switch the $spacing back to 10px it won\'t recreate the sprite again. If I perform the same on my retina sprite from 10px to 20px," it recreates the new sprite as expected... but when I switch back to 10px I get this error: I\'m using a modified version of this retina-sprite mixin url I\'m happy to send my working files to you if it will help to debug things.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
compass,897,closed,55,2012-05-21 15:46:53,14.78,,1,,"b""b' Also"," it appears that compass watch hangs every now and then. Hitting Ctrl-C wakes it up. '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
compass,897,closed,56,2012-05-21 15:46:53,516.43,,1,,"b""b' can I have one method to remove the generate  sprites class folder-name preifx:for example:  slice1-btn-add-people to btn-add-people'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
compass,897,closed,57,2012-05-21 15:46:53,196.87,,1,,"b""b' I can confirm this issue as well using Compass 0.12.2 on Windows 8 w/ Ruby 1.9.3p362 and RubyGems 1.8.24 See my tests here: url '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
compass,897,closed,58,2012-05-21 15:46:53,863.82,,,1,"b'b"" I\'ve found a way to solve this (for myself at least) if anyone is interested. I\'ve stopped creating a sprite map like this: I now just create the sprite and define the  values with this: If I then want to get a specific icon\'s  position within the sprite"," I use the following: Hopefully that helps someone.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
compass,897,closed,59,2012-05-21 15:46:53,1213.43,,1,,"b""b' fixed by #1308 '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
compass,897,closed,closed,2013-07-23 04:14:29,709.4,12,39,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
compass,897,closed,60,2012-05-21 15:46:53,441.95,,1,,b'b\' Sorry, it does not work for me.Before I add this mixin, the sprites compilation was OK. Now," the spritemap generated is empty. My previous code : scss :  @import ""picto/*.png"";  @include all-picto-sprites; html : class=""picto-logo"" When I add the mixin", my code looks like this :scss :  @mixin get-sprite($map, $sprite, $repeat: no-repeat, $height: true, $width: true) {    $sprite-image: sprite-file($map, $sprite);    $sprite-map: sprite-url($map);    $sprite-position: sprite-position($map, $sprite);    background: $sprite-map $sprite-position $repeat;    @if $height == true {    $sprite-height: image-height($sprite-image);    height: $sprite-height; }    @if $width == true {    $sprite-width: image-width($sprite-image);    width: $sprite-width; }  } Thanks for your help !\'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
compass,897,closed,61,2012-05-21 15:46:53,1055.28,1,,,b'b\' Any ETA on this being pulled into the main branch? I accidentally ran and it got the latest stable version of compass," which still has the ""Sprites always recreated"" issue. I then tried to uninstall it to get back to this version (compass-0.13). It didn\\\'t work. I then followed my old install documentation to get up and running from scratch and that didn\\\'t work either (Using Ruby 2.0.0-p195 and DevKit over at url So now my only option is to use the latest stable version", meaning I\\\'m stuck with compass checking whether my sprite has changed for every image it comes across in my scss files.  \'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
compass,897,closed,62,2012-05-21 15:46:53,787.33,,1,,"b""b' Compass 1.0.0", still experiencing this problem.We used to call sprite-url() in a mixin to generate sprites for retina displays, so every time we include this mixin the sprite is being regenerated. We solved by calling sprite-url() just once at the beginning of our mixins partial," and assigning it to a variable used inside the mixin itself.  '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
compass,897,closed,63,2012-05-21 15:46:53,542.07,,1,,"b'b"" I\'m also starting to get this error: **Errno::ENOENT on line 28 of /-0.12.2/: No such file or directory /-sc8d7ccdb84.png**  ""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
compass,897,closed,64,2012-05-21 15:46:53,556.68,,1,,"b""b' @fender I had this error using the same mixin"," but then I realized that I was missing an image inside one of the two sprites directories. There have to be the same exact filenames in the two base and base2x directories.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
compass,897,closed,65,2012-05-21 15:46:53,559.57,,,1,"b""b' @lmarcon Thanks for replying. I took a look and unless I am going blind the file names are all exactly the same:  '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
compass,897,closed,66,2012-05-21 15:46:53,565.65,,1,,"b'b"" @fender Take a look here: url Basically that error means that compass can\'t find something. Also check parameter in your config file""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
compass,897,closed,67,2012-05-21 15:46:53,678.95,,,1,"b""b' @lmarcon Thanks for pointing me in the right direction. Looks like even setting the is not working. There is another issue where other people are having similar problems: url '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
compass,897,closed,68,2012-05-21 15:46:53,422.65,,1,,"b'b"" **@Imarcon** solution worked for me. Calling _sprite-url()_ only once doesn\'t lead to double generation.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
