REPOSITORY,ISSUE_ID,STATUS,EVENT,CREATED_AT,TIME DURATION,NEGATIVE,NEUTRAL,POSITIVE,MSG,,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,508,closed,8,2012-10-14 11:32:20,103.77,,1,,"b""b' +1 for this form control buttons.'""",,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,508,closed,9,2012-10-14 11:32:20,173.7,,1,,"b""b' +1 '""",,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,508,closed,10,2012-10-14 11:32:20,1206.73,,1,,"b""b' +1'""",,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,508,closed,closed,2019-04-11 13:51:37,6.78,0,8,4,,,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,508,closed,-,-,-,0,8,4,,,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,515,closed,opened,2012-10-18 06:03:44,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,515,closed,title,2012-10-18 06:03:44,00:00,,1,,"b""b' Icon request: icon-microscope'""",,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,515,closed,body,2012-10-18 06:03:44,00:00,,1,,"b""b' More medical icons.  I work for a company that does medical software.  Here are some specific requests:microscopevialsyringedrug bottle'""",,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,515,closed,1,2012-10-18 06:03:44,853.75,,,1,"b'b"" This is probably just about the only set of industry-specific icons I\'m interested in doing. So you\'re in luck that I work for a healthcare startup: url ""'",,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,515,closed,2,2012-10-18 06:03:44,1240.4,,1,,"b""b' :+1: +1  for this set of requests"," specifically a syringe &  bottles.'""",,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,515,closed,3,2012-10-18 06:03:44,630.03,,1,,"b""b' Similar to #150.'""",,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,515,closed,4,2012-10-18 06:03:44,902.78,,1,,"b""b' +1'""",,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,515,closed,5,2012-10-18 06:03:44,1016.15,,1,,"b""b' please use #1779 for syringe using this one as icon-microscope. We need new requests for vial and drug bottle'""",,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,515,closed,6,2012-10-18 06:03:44,42.58,,1,,"b""b' +1'""",,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,515,closed,7,2012-10-18 06:03:44,210.63,,1,,"b""b' +1'""",,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,515,closed,8,2012-10-18 06:03:44,120.38,,1,,"b""b' +1'""",,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,515,closed,9,2012-10-18 06:03:44,10.97,,,1,"b""b' +1 for all of them  I would prefer one or multiple  icons instead of the bottle but if bottle can be simple enough would be great too'""",,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,515,closed,10,2012-10-18 06:03:44,146.28,,1,,"b""b' +1'""",,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,515,closed,11,2012-10-18 06:03:44,1143.12,,1,,"b""b' +1'""",,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,515,closed,12,2012-10-18 06:03:44,840.28,,1,,"b""b' Hello","I need microscope icon please Best regards'""",,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,515,closed,13,2012-10-18 06:03:44,558.28,,,1,"b""b' +1I need one similar to this one thank you url '""",,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,515,closed,14,2012-10-18 06:03:44,1342.47,,,1,"b'b"" +1I\'d love to see one microscope icon in fa! Best regards""'",,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,515,closed,15,2012-10-18 06:03:44,385.6,,1,,"b""b' +1'""",,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,515,closed,16,2012-10-18 06:03:44,108.48,,,1,"b""b' +1 [This one]url  is quite nice and is released into the public domain", so it can be used, after modification (such as monochromization + shrinking the white gap around the joint). On []url  they say they don\\xe2\\x80\\x99t accept new pull requests containing icons," so I will not make one\\xe2\\x80\\xa6'""",,,,,,,,,,,,,,,,,,,,
Font-Awesome,515,closed,17,2012-10-18 06:03:44,915.32,,1,,"b""b' So"," is it likely something happens here or should I just not use fa for this specific icon?'""",,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,515,closed,18,2012-10-18 06:03:44,1137.52,,1,,"b""b' +1  '""",,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,515,closed,19,2012-10-18 06:03:44,1255.38,,,1,"b""b' +1I need one similar to this one thank youurl '""",,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,515,closed,20,2012-10-18 06:03:44,413.15,,1,,"b""b' +1'""",,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,515,closed,21,2012-10-18 06:03:44,679.17,,1,,"b""b' +1'""",,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,515,closed,22,2012-10-18 06:03:44,269.52,,1,,"b""b' +1'""",,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,515,closed,23,2012-10-18 06:03:44,909.38,,1,,"b""b' +1'""",,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,515,closed,24,2012-10-18 06:03:44,237.58,,1,,"b""b' +1 for microscope'""",,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,515,closed,25,2012-10-18 06:03:44,575.97,,1,,"b""b' +1'""",,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,515,closed,26,2012-10-18 06:03:44,68.1,,1,,"b""b' +1  '""",,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,515,closed,27,2012-10-18 06:03:44,251.85,,,1,"b""b' This really looks good!'""",,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,515,closed,28,2012-10-18 06:03:44,42.25,,1,,"b""b' +1'""",,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,515,closed,29,2012-10-18 06:03:44,579.8,,1,,"b""b' +1'""",,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,515,closed,30,2012-10-18 06:03:44,613.5,,1,,"b""b' +1 for microscope'""",,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,515,closed,31,2012-10-18 06:03:44,698.93,,1,,"b""b' +1 for microscope'""",,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,515,closed,closed,2016-03-28 21:37:02,933.3,0,26,7,,,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,515,closed,reopened,2016-03-28 21:37:12,0.17,0,26,7,,,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,515,closed,closed,2016-03-28 21:37:38,0.43,0,26,7,,,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,515,closed,32,2012-10-18 06:03:44,1292.6,,1,,"b""b' +'""",,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,515,closed,33,2012-10-18 06:03:44,1381.13,,1,,"b""b' +1'""",,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,515,closed,34,2012-10-18 06:03:44,885.58,,1,,"b""b' +1'""",,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,515,closed,35,2012-10-18 06:03:44,70.12,,1,,"b""b' +1'""",,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,515,closed,36,2012-10-18 06:03:44,177.25,,1,,"b""b' reopening here'""",,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,515,closed,reopened,2016-06-13 12:50:02,912.4,0,31,7,,,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,515,closed,37,2012-10-18 06:03:44,101.03,,1,,"b""b' +1'""",,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,515,closed,38,2012-10-18 06:03:44,1066.62,,1,,"b""b' I need microscope too '""",,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,515,closed,39,2012-10-18 06:03:44,386.03,,1,,"b""b' +1'""",,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,515,closed,40,2012-10-18 06:03:44,1100.62,,1,,"b""b' +1'""",,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,515,closed,41,2012-10-18 06:03:44,1051.7,,1,,"b""b' +1'""",,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,515,closed,42,2012-10-18 06:03:44,391.93,,1,,"b""b' +1'""",,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,515,closed,43,2012-10-18 06:03:44,404.58,,1,,"b""b' +1'""",,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,515,closed,44,2012-10-18 06:03:44,1310.18,,1,,"b""b' +1'""",,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,515,closed,45,2012-10-18 06:03:44,1040.8,,1,,"b""b' Any hope on the microscope icon?'""",,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,515,closed,46,2012-10-18 06:03:44,933.08,,1,,"b""b' +1'""",,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,515,closed,47,2012-10-18 06:03:44,1370.05,,1,,"b""b' +1'""",,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,515,closed,48,2012-10-18 06:03:44,588.75,,1,,"b""b' +1'""",,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,515,closed,49,2012-10-18 06:03:44,139.18,,,1,"b'b"" Looks really good! I\'m waiting for it too :smile: ""'",,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,515,closed,50,2012-10-18 06:03:44,267.85,,1,,"b""b' +1'""",,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,515,closed,51,2012-10-18 06:03:44,425.27,,1,,"b""b' +1 '""",,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,515,closed,52,2012-10-18 06:03:44,991.23,,,1,"b""b' Would love a microscope! +1'""",,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,515,closed,53,2012-10-18 06:03:44,591.02,,1,,"b""b' +1'""",,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,515,closed,54,2012-10-18 06:03:44,1118.82,,1,,"b""b' +1  (microscope)'""",,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,515,closed,55,2012-10-18 06:03:44,1266.22,,1,,"b'b"" We\'re in progress.""'",,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,515,closed,closed,2018-07-24 22:51:18,601.27,0,48,9,,,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,515,closed,-,-,-,0,48,9,,,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,521,closed,opened,2012-10-23 09:27:51,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,521,closed,title,2012-10-23 09:27:51,00:00,,1,,"b""b' Icon request: icon-calculator'""",,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,521,closed,body,2012-10-23 09:27:51,00:00,,1,,"b""b' An icon resembling a small calculator: url '""",,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,521,closed,closed,2012-10-23 09:28:37,0.77,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,521,closed,reopened,2012-10-23 09:28:39,0.03,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,521,closed,1,2012-10-23 09:27:51,555.05,,1,,"b""b' Did this or a similar icon ever make it into the set?'""",,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,521,closed,2,2012-10-23 09:27:51,1135.93,,1,,"b'b"" I see this one hasn\'t made a milestone"," any chance of adding to 3.2.0?""'",,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,521,closed,3,2012-10-23 09:27:51,11.6,1,,,"b""b' @MrAnchovy you are unfortunately right... Anyway"," even icons added to a milestone may be not included in that milestone and postponed to future releases. The 3.2.0 version will focus on brands and internationalization'""",,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,521,closed,4,2012-10-23 09:27:51,179.08,,1,,"b""b' +1 for this was just about to suggest it when I searched first. Anyway"," my use case would be that I need an icon for users to click on which will then pop up a small rate calculator.'""",,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,521,closed,5,2012-10-23 09:27:51,1141.48,,1,,"b""b' I would like this too.icon-calcor icon-calculatorCould be used for mortgage"," repayment calculators or quote forms etc.'""",,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,521,closed,6,2012-10-23 09:27:51,235.72,,1,,"b""b' I agree.  We really need a calculator icon.  I like the one you suggested Frikazoid: url '""",,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,521,closed,7,2012-10-23 09:27:51,240.53,,,1,"b""b' I also would like to see this included in Font Awesome.  This would be really handy for sites with  calculators.'""",,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,521,closed,8,2012-10-23 09:27:51,1300.75,1,,,b'b\' sorry," i did look for a ""search issues feature"" but didn\\\'t find it. example: url  filter for ""calculator"" ![e2c20eb4-14a8-11e3-808a-590733575390]url \''",,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,521,closed,9,2012-10-23 09:27:51,67.48,,1,,"b""b' +1'""",,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,521,closed,10,2012-10-23 09:27:51,122.8,,1,,"b""b' +1  #1983 Icon Request: icon-calculator '""",,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,521,closed,11,2012-10-23 09:27:51,11.27,,1,,"b""b' +1'""",,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,521,closed,12,2012-10-23 09:27:51,908.97,,1,,"b""b' +1'""",,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,521,closed,13,2012-10-23 09:27:51,231.28,,1,,"b""b' +1'""",,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,521,closed,14,2012-10-23 09:27:51,281.17,,1,,"b""b' +1'""",,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,521,closed,15,2012-10-23 09:27:51,790.28,,1,,"b""b' +1'""",,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,521,closed,16,2012-10-23 09:27:51,165.87,,1,,"b""b' +1'""",,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,521,closed,17,2012-10-23 09:27:51,606.27,,,1,"b""b' Yeah"," this would be cool. Really handy. Thanks'""",,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,521,closed,18,2012-10-23 09:27:51,754.03,,1,,"b""b' +1'""",,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,521,closed,19,2012-10-23 09:27:51,201.2,1,,,"b""b' I did a calculator based on an existing FontAwesome icon (icon-building"," turned upside down and altered). Tagliala pointed me in this direction (sorry for dupe!). ![calculator]url  Vector available if requested'""",,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,521,closed,20,2012-10-23 09:27:51,5.52,,1,,"b""b' Just out of interest"," this request is a year old without any assignment or milestone plans but has constant activity from users. What does it take to get an icon accepted? Am I wasting my time trying? Can I be of any help?'""",,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,521,closed,21,2012-10-23 09:27:51,245.28,,1,,"b""b' +1'""",,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,521,closed,22,2012-10-23 09:27:51,1090.5,,,1,"b""b' Why did you close the request without any comment!?'""",,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,521,closed,23,2012-10-23 09:27:51,38.15,,1,,"b""b' @schlingel a dup with the same name was closed"," not this one :)'""",,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,521,closed,24,2012-10-23 09:27:51,196.97,,,1,"b'b"" I am also interested in this.  I liked @johnlewisdesign\'s version.  How can we get this added?""'",,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,521,closed,25,2012-10-23 09:27:51,219.55,,1,,"b""b' +1'""",,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,521,closed,26,2012-10-23 09:27:51,129.43,,1,,"b""b' +1'""",,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,521,closed,27,2012-10-23 09:27:51,884.53,,1,,"b""b' +1'""",,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,521,closed,28,2012-10-23 09:27:51,551.83,,,1,"b""b' Still want this"," need something that will work well at 14px though more like this:![calculator-icon-14dx3]url  ![calculator-icon-14dx2]url  ![calculator-icon-14d]url  (.svg available)'""",,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,521,closed,29,2012-10-23 09:27:51,1325.05,,1,,"b""b' +1'""",,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,521,closed,30,2012-10-23 09:27:51,204.42,,1,,"b""b' +1'""",,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,521,closed,31,2012-10-23 09:27:51,322.63,,1,,"b""b' What they said...'""",,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,521,closed,32,2012-10-23 09:27:51,1125.18,,1,,"b""b' +1  -This seems to be a long-standing issue with little to no developer responses. Could you describe to the community the technical barriers to this? With more information"," someone can begin working on a fix.'""",,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,521,closed,33,2012-10-23 09:27:51,919.95,,,1,"b""b' @jrmathis no particular technical issues If you need this icon"," you can add your own svg icons by customizing font awesome via '""",,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,521,closed,34,2012-10-23 09:27:51,47.35,,1,,"b""b' +1'""",,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,521,closed,35,2012-10-23 09:27:51,400.55,,1,,"b""b' +1'""",,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,521,closed,36,2012-10-23 09:27:51,522.68,,1,,"b""b' +1'""",,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,521,closed,37,2012-10-23 09:27:51,428.67,,1,,"b""b' +1'""",,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,521,closed,38,2012-10-23 09:27:51,1415.07,,1,,"b""b' +1'""",,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,521,closed,39,2012-10-23 09:27:51,213.3,,1,,"b""b' +1'""",,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,521,closed,40,2012-10-23 09:27:51,1303.42,,1,,"b""b' +1'""",,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,521,closed,41,2012-10-23 09:27:51,262.3,,1,,"b""b' +1'""",,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,521,closed,42,2012-10-23 09:27:51,48.27,,1,,"b""b' +1'""",,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,521,closed,43,2012-10-23 09:27:51,304.72,,1,,"b""b' +1'""",,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,521,closed,44,2012-10-23 09:27:51,1179.22,,1,,"b""b' +1'""",,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,521,closed,45,2012-10-23 09:27:51,614.65,,1,,"b""b' +1'""",,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,521,closed,46,2012-10-23 09:27:51,67.62,,,1,"b""b' +1 I also need this!'""",,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,521,closed,47,2012-10-23 09:27:51,403.68,,1,,"b""b' &nbsp;\\\\+ 1'""",,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,521,closed,48,2012-10-23 09:27:51,519.62,,1,,"b""b' +1'""",,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,521,closed,49,2012-10-23 09:27:51,1164.47,,1,,"b'b\' +1 Definitely needed. For actions like ""Calculate smth"".\''",,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,521,closed,50,2012-10-23 09:27:51,130.2,,1,,"b""b' +1'""",,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,521,closed,51,2012-10-23 09:27:51,1333.88,,1,,"b""b' +1'""",,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,521,closed,52,2012-10-23 09:27:51,607.4,,1,,"b""b' +1'""",,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,521,closed,53,2012-10-23 09:27:51,466.62,,1,,"b""b' +1'""",,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,521,closed,54,2012-10-23 09:27:51,499.67,,1,,"b""b' +1'""",,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,521,closed,55,2012-10-23 09:27:51,0.45,,1,,"b""b' +1'""",,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,521,closed,56,2012-10-23 09:27:51,1046.65,,,1,"b""b' +10000000000000000000000000000000000000000000000000000000000000000'""",,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,521,closed,57,2012-10-23 09:27:51,1097.77,,1,,"b""b' +1'""",,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,521,closed,58,2012-10-23 09:27:51,322.87,,1,,"b""b' +1'""",,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,521,closed,59,2012-10-23 09:27:51,274.58,,1,,"b""b' +1'""",,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,521,closed,60,2012-10-23 09:27:51,65.0,,1,,"b""b' +1'""",,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,521,closed,61,2012-10-23 09:27:51,958.5,,1,,"b'b"" I was incredibly surprised this didn\'t make it into 4.1""'",,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,521,closed,62,2012-10-23 09:27:51,1307.42,,1,,"b""b' +1'""",,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,521,closed,63,2012-10-23 09:27:51,123.12,,1,,"b""b' +1'""",,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,521,closed,64,2012-10-23 09:27:51,35.6,,1,,"b'b"" How has this not been included? There\'s a \'fax machine\' icon.  Is this request just wholeheartedly being ignored?""'",,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,521,closed,65,2012-10-23 09:27:51,20.48,,1,,"b'b"" Today", there are many websites that give users the ability to calculate many different things so I think it makes sense to include a calculator icon.  To me," it\'s a no brainer but maybe we have to come up with a list of common use case scenarios to convince the author.  Thoughts?""'",,,,,,,,,,,,,,,,,,,,,
Font-Awesome,521,closed,66,2012-10-23 09:27:51,13.47,,,1,"b'b"" @LarryAzevedo in this specific case", this is not about convincing the author: the number of +1 is a very good point and a calculator icon makes perfectly sense. As you can see, at the moment icon-calculator is the third most requested icons: url  The problem  is the following: the build process is not open-sourced and dave is not accepting pull requests containing icons. He tries to implement the most requested icons but unfortunately icon-calculator wasn\'t included in the 4.1.0 milestone and there is no 100% guarantee it will be included in the future. If you need a calculator today," you should consider to customize fontawesome.There are at least three choices:Fontello: url Fontastic: url Icomoon: url  You don\'t need to provide a proper svg because other sets includes a calculator and you can choice the one you like Hope it helps""'",,,,,,,,,,,,,,,,,,,,
Font-Awesome,521,closed,67,2012-10-23 09:27:51,375.13,,1,,"b""b' +1'""",,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,521,closed,68,2012-10-23 09:27:51,1148.28,,,1,"b""b' I created a vector version that resembles the font-awesome style if they are interested.url ![calculator]url '""",,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,521,closed,69,2012-10-23 09:27:51,1106.55,,1,,"b""b' +1'""",,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,521,closed,70,2012-10-23 09:27:51,677.58,,1,,"b""b' +1'""",,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,521,closed,71,2012-10-23 09:27:51,764.73,,1,,"b""b' +1'""",,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,521,closed,72,2012-10-23 09:27:51,572.22,,1,,"b""b' +1'""",,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,521,closed,73,2012-10-23 09:27:51,837.57,,1,,"b""b' +1'""",,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,521,closed,74,2012-10-23 09:27:51,282.23,,1,,"b""b' +1 On Tue", Jun 17, 2014 at 5:28 AM," movy notifications@ wrote:##  Victor PereiraFono : +56981882989Linkedin : url '""",,,,,,,,,,,,,,,,,,,,
Font-Awesome,521,closed,75,2012-10-23 09:27:51,1284.03,,1,,"b""b' +1'""",,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,521,closed,76,2012-10-23 09:27:51,440.07,,1,,"b""b' +1'""",,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,521,closed,77,2012-10-23 09:27:51,1355.58,,1,,"b""b' +1'""",,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,521,closed,78,2012-10-23 09:27:51,1015.48,,,1,"b""b' +1 would be a valued addition!'""",,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,521,closed,79,2012-10-23 09:27:51,227.08,,1,,"b""b' +1'""",,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,521,closed,80,2012-10-23 09:27:51,200.78,,1,,"b""b' +1'""",,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,521,closed,81,2012-10-23 09:27:51,114.42,,1,,"b""b' +1'""",,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,521,closed,82,2012-10-23 09:27:51,156.55,,1,,"b""b' +1 '""",,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,521,closed,83,2012-10-23 09:27:51,1170.45,,1,,"b""b' +1'""",,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,521,closed,84,2012-10-23 09:27:51,1231.53,,1,,"b""b' +1'""",,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,521,closed,85,2012-10-23 09:27:51,1401.1,,1,,"b""b' +1 :+1: '""",,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,521,closed,86,2012-10-23 09:27:51,372.72,,1,,"b""b' +1'""",,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,521,closed,87,2012-10-23 09:27:51,1086.83,,,1,"b""b' +1An icon like this is cool too.[ | uploaded via ZenHub]url '""",,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,521,closed,88,2012-10-23 09:27:51,4.53,,,1,"b""b' +1An icon like this is cool too!![calc]url '""",,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,521,closed,89,2012-10-23 09:27:51,228.77,,1,,"b""b' +1'""",,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,521,closed,90,2012-10-23 09:27:51,1065.27,,1,,"b""b' +1'""",,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,521,closed,91,2012-10-23 09:27:51,638.65,,1,,"b""b' +1'""",,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,521,closed,92,2012-10-23 09:27:51,1315.02,,1,,"b""b' +1'""",,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,521,closed,93,2012-10-23 09:27:51,83.05,,1,,"b""b' +1'""",,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,521,closed,94,2012-10-23 09:27:51,851.43,,1,,"b""b' Where is it? why not yet? +1'""",,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,521,closed,95,2012-10-23 09:27:51,379.62,,1,,"b""b' +1'""",,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,521,closed,96,2012-10-23 09:27:51,549.35,,1,,"b""b' +1'""",,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,521,closed,97,2012-10-23 09:27:51,1138.02,,1,,"b""b' +1'""",,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,521,closed,98,2012-10-23 09:27:51,975.78,,1,,"b""b' Added to 4.2.0-wip branch. Closing.'""",,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,521,closed,closed,2014-08-23 14:17:16,288.62,3,84,13,,,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,521,closed,99,2012-10-23 09:27:51,523.28,,,1,"b""b' Thank you! :-)'""",,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,521,closed,100,2012-10-23 09:27:51,460.45,,,1,"b""b' Thank you!'""",,,,,,,,,,,,,,,,,,,,,,,
