REPOSITORY,ISSUE_ID,STATUS,EVENT,CREATED_AT,TIME DURATION,NEGATIVE,NEUTRAL,POSITIVE,MSG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
folly,677,closed,6,2017-09-16 00:18:39,1156.87,,1,,"b'b"" Where is the you are seeing defined? It\'s not part of the normal Windows SDK as far as I\'m aware.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
folly,677,closed,7,2017-09-16 00:18:39,132.48,,,1,"b'b\' In my environment ""PCSTR inet_ntop(INT",PVOID,PSTR,"std::size_t)"" defined in C:\\\\Program Files (x86)\\\\Windows Kits\\\\8.1\\\\include\\\\um\\\\WS2tcpip.h(576) and in my case it\\\'s default settings in VS2015.  Maybe this is my special case", but it can be quickly and safely fixed just add full name: folly::portability::sockets::inet_ntop\'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
folly,677,closed,8,2017-09-16 00:18:39,1246.92,,1,,"b""b' url  addresses the issue with the SemiFuture constructor.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
folly,677,closed,9,2017-09-16 00:18:39,88.4,,,1,"b""b' @akrieger Thanks'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
folly,677,closed,10,2017-09-16 00:18:39,397.93,,1,,"b""b' @djwatson @Orvid Hi. After commit f885995c00a27e0e440c0e5cb66ec3298fc507d4 generate_fingerprint_ crash when it exits on destruction at line url I will provide full callstack later'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
folly,677,closed,11,2017-09-16 00:18:39,595.7,1,,,"b'b"" Yep", I\'ve noticed. After a recent change, rcu has data in thread_local storage," but the portability implementation of pthread thread-local data is also backed by storage. The issue is that the portability implementation\'s data is being destroyed before rcu\'s data :(""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
folly,677,closed,12,2017-09-16 00:18:39,313.77,,1,,"b""b' I think we can temporarily disable Rcu code for VC++"," before we find how to fix it if nothing depend on it'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
folly,677,closed,13,2017-09-16 00:18:39,45.5,,1,,"b'b"" I\'ve already re-written the code backing the pthread portability implementation to use Boost instead"," which handles lifetimes better and fixes the issue. It should land in the next couple of days.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
folly,677,closed,14,2017-09-16 00:18:39,1264.22,,1,,"b""b' ~BTW after building Folly without RCU"," generate_fingerprint_ crash for me inside gflags dll~'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
folly,677,closed,15,2017-09-16 00:18:39,304.22,,1,,"b""b' url  fixes the RCU issue :)'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
folly,677,closed,closed,2018-05-07 00:16:00,1437.35,3,11,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
folly,677,closed,reopened,2018-05-07 00:16:07,0.12,3,11,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
folly,677,closed,16,2017-09-16 00:18:39,1330.73,,1,,"b""b' Which of these are still issues?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
folly,677,closed,17,2017-09-16 00:18:39,475.5,1,,,"b'b""  VS2015 (57): error C3250: \'folly::constexpr_clamp::Less\': declaration is not allowed in \'constexpr\' function body  ""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
folly,677,closed,18,2017-09-16 00:18:39,824.3,,,1,"b""b' @KindDragon that one should be fixed in 66405fc6fea124830bcb337c9e93ed7ca35ba830 (plus 0e169ccf37b1d62c79144d5e624efd7777182a20)"," right?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
folly,677,closed,19,2017-09-16 00:18:39,646.23,,1,,"b""b' I will check'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
folly,677,closed,20,2017-09-16 00:18:39,731.2,,,1,"b""b' @yfeldblum Yes"," everything works. Thanks'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
folly,677,closed,closed,2018-05-17 20:53:44,1237.62,4,13,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
folly,677,closed,reopened,2018-05-17 20:53:46,0.03,4,13,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
folly,677,closed,closed,2018-05-17 20:53:48,0.03,4,13,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
folly,677,closed,-,-,-,4,13,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
folly,743,closed,opened,2018-01-30 23:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
folly,743,closed,title,2018-01-30 23:00:00,00:00,,1,,"b""b' Add missing override for adjacent_tokens_only'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
folly,743,closed,body,2018-01-30 23:00:00,00:00,1,,,"b""b' Summary: The UNIX builds treat all warnings as errors", and this missing keyword causes a warning which is then a hard error in the build. In Boost 1.59 and later, provides a virtual method which the class wants to override. As such," mark it using  .'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
folly,743,closed,closed,2018-01-30 23:36:49,36.82,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
folly,743,closed,reopened,2018-01-31 01:12:39,95.83,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
folly,743,closed,1,2018-01-30 23:00:00,137.18,,1,,"b""b' This caused build failures internally. I would need to investigate.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
folly,743,closed,2,2018-01-30 23:00:00,12.87,,1,,"b""b' Please re-submit this as a new PR? For internal tooling reasons.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
folly,743,closed,closed,2018-01-31 01:30:03,17.4,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
folly,743,closed,3,2018-01-30 23:00:00,11.28,,1,,"b""b' Sure"," I can resubmit a new PR.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
folly,743,closed,-,-,-,1,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
folly,802,closed,opened,2018-03-14 08:47:52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
folly,802,closed,title,2018-03-14 08:47:52,00:00,,1,,"b""b' Folly build failed with MSVC on windows'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
folly,802,closed,body,2018-03-14 08:47:52,00:00,1,,,"b'b"" Folly build failed with MSVC on windows", there are 2 issues, could you help have a look?  Environment VCPKG(latest revision from github) + Visual Studio 15.5.7  + windows sever 2016  Repro steps: 1. Open X64 native tools command prompt for VS2017 2. git clone url D:\\\\VCPKG\\\\src 3. cd d:\\\\vcpkg\\\\src 4. devenv /upgrade .\\\\toolsrc\\\\ 5. set _CL_=/D_SILENCE_CXX17_CODECVT_HEADER_DEPRECATION_WARNING 6. msbuild /p:Configuration=Release /p:Platform=x86 /p:WindowsTargetPlatformVersion 10.0.16299.0  toolsrc\\\\ /t:Rebuild 7. set _CL_= 8. set path=%cd%\\\\toolsrc\\\\Release;%path% 9. vcpkg install folly:x64-windows \\xe2\\x80\\x93head  Issue #1 d:\\\\folly\\\\vcpkg\\\\src\\\\buildtrees\\\\folly\\\\src\\\\head\\\\folly-master\\\\folly\\\\experimental\\\\hazptr\\\\hazptr-impl.h(316): error C2338: hazptr_priv must be trivial to avoid a branch to check initialization  Workaround : we consider it\\xe2\\x80\\x99s not safe to make the compiler change at this time, we comment out static_assert in line#316 in -impl.h.  issue #2 D:\\\\Folly\\\\vcpkg\\\\src\\\\buildtrees\\\\folly\\\\src\\\\head\\\\folly-master\\\\(355): error C2668: \'folly::launder\': ambiguous call to overloaded function D:\\\\Folly\\\\vcpkg\\\\src\\\\buildtrees\\\\folly\\\\src\\\\head\\\\folly-master\\\\(46): note: could be \'T *folly::launder(T *) noexcept\'   with   [     T=std::string,     Value=std::string   ] C:\\\\Program Files (x86)\\\\Microsoft Visual Studio\\\\2017\\\\Enterprise\\\\VC\\\\Tools\\\\MSVC\\\\14.12.25827\\\\include\\\\new(22): note: or   \'_Ty *std::launder(_Ty *) noexcept\' [found using argument-dependent lookup]   with   [     _Ty=std::string,     Value=std::string   ] D:\\\\Folly\\\\vcpkg\\\\src\\\\buildtrees\\\\folly\\\\src\\\\head\\\\folly-master\\\\(355): note: while trying to match the argument list \'(std::string *)\' D:\\\\Folly\\\\vcpkg\\\\src\\\\buildtrees\\\\folly\\\\src\\\\head\\\\folly-master\\\\(352): note: while compiling class template member function \'void folly::Optional::StorageNonTriviallyDestructible::clear(void)\' D:\\\\Folly\\\\vcpkg\\\\src\\\\buildtrees\\\\folly\\\\src\\\\head\\\\folly-master\\\\(349): note: see reference to function template instantiation \'void folly::Optional::StorageNonTriviallyDestructible::clear(void)\' being compiled D:\\\\Folly\\\\vcpkg\\\\src\\\\buildtrees\\\\folly\\\\src\\\\head\\\\folly-master\\\\(363): note: see reference to class template instantiation \'folly::Optional::StorageNonTriviallyDestructible\' being compiled D:\\\\Folly\\\\vcpkg\\\\src\\\\buildtrees\\\\folly\\\\src\\\\head\\\\folly-master\\\\(395): note: see reference to class template instantiation \'folly::Optional::Storage\' being compiled D:\\\\Folly\\\\vcpkg\\\\src\\\\buildtrees\\\\folly\\\\src\\\\head\\\\folly-master\\\\(73): note: see reference to class template instantiation \'folly::Optional\' being compiled  Possible fix: Add \\xe2\\x80\\x98folly::\\xe2\\x80\\x99 before launder in ," there are 4 place need update in this file. ""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
folly,802,closed,1,2018-03-14 08:47:52,1265.75,,1,,"b""b' Note: these should be separate issues.  Re (1)"," it is already fixed in master the should pass for MSVC now.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
folly,802,closed,closed,2018-03-15 21:31:23,763.52,1,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
folly,802,closed,2,2018-03-14 08:47:52,315.48,,,1,"b'b"" Thanks KindDragon!  The below error still repro with latest Folly revision.  D:\\\\Folly\\\\vcpkg\\\\src\\\\buildtrees\\\\folly\\\\src\\\\head\\\\folly-master\\\\(355): error C2668: \'folly::launder\': ambiguous call to overloaded function D:\\\\Folly\\\\vcpkg\\\\src\\\\buildtrees\\\\folly\\\\src\\\\head\\\\folly-master\\\\(46): note: could be \'T *folly::launder(T *) noexcept\'   with   [     T=folly::jsonschema:: anonymous-namespace\'::SchemaError   ] C:\\\\Program Files (x86)\\\\Microsoft Visual Studio\\\\2017\\\\Enterprise\\\\VC\\\\Tools\\\\MSVC\\\\14.12.25827\\\\include\\\\new(20): note: or   \'_Ty *std::launder(_Ty *) noexcept\' [found using argument-dependent lookup]   with   [     _Ty=folly::jsonschema:: anonymous-namespace\'::SchemaError   ] D:\\\\Folly\\\\vcpkg\\\\src\\\\buildtrees\\\\folly\\\\src\\\\head\\\\folly-master\\\\(355): note: while trying to match the argument list \'(folly::jsonschema::""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
folly,802,closed,3,2018-03-14 08:47:52,394.75,,1,,"b'b"" It looks like you have a far newer version of the header installed than the compiler you\'re trying to build with. MSVC version 14.12.25827 doesn\'t include support for  . The newest preview doesn\'t either (though Folly is broken because of that as well because the nightlies did)""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
folly,802,closed,reopened,2018-03-23 17:43:52,1212.48,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
folly,802,closed,4,2018-03-14 08:47:52,579.73,1,,,"b""b' Thanks Orvid!  Yes", I use a newer version of VC related headers, the future VCTools will have this behavior, sorry for the confusing! We have internal patch for this issue, just heads up this issue. Our internal patch: Add \\xe2\\x80\\x98folly::\\xe2\\x80\\x99 before launder in ," there are 4 place need update in this file.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
folly,802,closed,5,2018-03-14 08:47:52,43.03,,1,,"b'b"" I believe the current version of Folly correctly guards our std::launder implementation"," which means this shouldn\'t be an issue anymore.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
folly,802,closed,closed,2018-04-20 04:06:46,622.9,2,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
folly,802,closed,6,2018-03-14 08:47:52,122.22,,1,,"b'b"" I checked the latest source", looks it doesn\'t fix," see url  url  url  url ""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
folly,802,closed,7,2018-03-14 08:47:52,135.48,,1,,"b'b"" Here is where we alias to  : url  What about the guard isn\'t working?""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
folly,802,closed,8,2018-03-14 08:47:52,247.88,,1,,"b""b' Folly is clean in our testing"," this issue should be fixed.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
folly,802,closed,-,-,-,2,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
folly,840,closed,opened,2018-05-05 07:32:02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
folly,840,closed,title,2018-05-05 07:32:02,00:00,,1,,"b""b'  Replace std::unique_lock with std::lock_guard.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
folly,840,closed,body,2018-05-05 07:32:02,00:00,,1,,"b""b' std::lock_guard has a better performance than std::unique_lock in scoped-lock.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
folly,840,closed,1,2018-05-05 07:32:02,0.23,,,1,"b'b"" Thank you for your pull request and welcome to our community. We require contributors to sign our Contributor License Agreement", and we don\'t seem to have you on file. In order for us to review and merge your code, please sign up at url  **If you are contributing on behalf of someone else (eg your employer)**, the individual CLA may not be sufficient and your employer may need the corporate CLA signed. If you have received this in error or have any questions," please contact us at [cla@](mailto:cla@?subject=CLA%20for%20facebook%2Ffolly%20%23840). Thanks!""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
folly,840,closed,2,2018-05-05 07:32:02,7.85,,,1,"b""b' Thank you for signing our Contributor License Agreement. We can now accept your code for this (and any) Facebook open source project. Thanks!'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
folly,840,closed,3,2018-05-05 07:32:02,10.63,,1,,"b""b' It looks like the latest compilers (well"," gcc6+) generate identical code for the two versions. But gcc5generates slightly smaller code for  .'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
folly,840,closed,closed,2018-05-05 14:41:08,429.1,0,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
folly,840,closed,reopened,2018-05-05 14:41:13,0.08,0,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
folly,840,closed,closed,2018-05-05 14:41:20,0.12,0,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
folly,840,closed,-,-,-,0,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
folly,843,closed,opened,2018-05-07 08:55:50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
folly,843,closed,title,2018-05-07 08:55:50,00:00,,1,,"b""b' 2018.05.07.00 macOS build failure'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
folly,843,closed,body,2018-05-07 08:55:50,00:00,,1,,"b""b'   url '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
folly,843,closed,closed,2018-05-07 21:58:06,782.27,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
folly,843,closed,1,2018-05-07 08:55:50,1214.97,,1,,"b""b' @yfeldblum @djwatson the build still fails:  url '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
folly,843,closed,reopened,2018-05-08 19:08:04,1269.97,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
folly,843,closed,closed,2018-05-09 00:03:12,295.13,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
folly,843,closed,2,2018-05-07 08:55:50,1411.97,,,1,"b""b' Thanks @yfeldblum that did the trick! 2018.05.07.00 shipped in Homebrew. url '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
folly,843,closed,-,-,-,0,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
folly,859,open,opened,2018-06-07 03:23:55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
folly,859,open,title,2018-06-07 03:23:55,00:00,,1,,"b""b' Facebook BUCK support'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
folly,859,open,body,2018-06-07 03:23:55,00:00,,,1,"b'b"" Is there any chance of BUCK files being released for folly?  Some old commits and file messages indicate that BUCK might be being used inside Facebook to build folly. (As another example", see reference to \'//folly:folly\', \'//:async\' in the buck docs [here]url  If there are internal BUCK files, it\'d be invaluable to have them in the open source version. That way, those of us using buck on the outside can more easily make use of folly.  If anyone\'s figured out another way to add folly to a buck project," I\'d love to hear how.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
folly,859,open,1,2018-06-07 03:23:55,80.67,,1,,"b""b' CC: @philipjameson.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
folly,859,open,2,2018-06-07 03:23:55,1007.88,,1,,"b""b' @philipjameson"," Any chance facebook would consider releasing its internal BUCK files for folly?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
folly,859,open,3,2018-06-07 03:23:55,2.63,,,1,"b'b"" So", there\'s no opposition to it (in fact I\'m working on trying to get the pieces together to make it happen!), but our internal files are wrapped up in our internal infrastructure that we have to untangle first to make the files work properly in OSS. Crappy answer," I know. We\'ll make an announcement when we get the pieces in place for this to work.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
folly,859,open,4,2018-06-07 03:23:55,21.93,,,1,"b""b' Not at all a crappy answer. Totally understand (as a former facebooker myself) and thanks", Philip," for your efforts in making these great tools available to the world.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
folly,859,open,5,2018-06-07 03:23:55,536.98,,1,,"b""b' Closing"," since the question as asked has been answered.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
folly,859,open,closed,2018-07-12 06:54:01,210.1,0,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
folly,859,open,6,2018-06-07 03:23:55,633.42,,,1,"b""b' Jay", could we leave this open to track the issue, since it sounds like @philipjameson is actively working on it and since it looks from the likes that other people are interested," too?  @yfeldblum'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
folly,859,open,reopened,2018-08-13 03:42:28,1248.45,0,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
folly,859,open,7,2018-06-07 03:23:55,476.0,,1,,"b""b' mark'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
folly,859,open,-,-,-,0,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
folly,934,closed,opened,2018-09-20 03:20:20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
folly,934,closed,title,2018-09-20 03:20:20,00:00,,1,,"b'b\' :211] Check failed: evbTid == curTid This logic must be executed in the event base thread. Event base thread name: ""IO Thread0"""," current thread name: ""IO Thread0""\''",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
folly,934,closed,body,2018-09-20 03:20:20,00:00,,1,,"b""b' I get this issue when the handler try to write to the channel.  []url  '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
folly,934,closed,closed,2018-09-20 03:30:22,10.03,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
folly,934,closed,reopened,2018-09-20 03:30:31,0.15,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
folly,934,closed,1,2018-09-20 03:20:20,13.0,,,1,"b""b' @yfeldblum  please! help me! I try out to search the issue"," but find nothing.  I also get difficult to find the document so I can get deeper understand about the lib.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
folly,934,closed,2,2018-09-20 03:20:20,31.6,,,1,"b""b' @yfeldblum I have found the issuse! The reason is i have set wrong sequence of EventBaseHandler and AsyncSocketHandler when setup wangle pipeline Factory. '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
folly,934,closed,closed,2018-09-20 04:04:56,34.42,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
folly,934,closed,3,2018-09-20 03:20:20,292.38,,1,,"b'b"" Care to clarify? I\'m encountering this as well"," not yet find any solution.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
folly,934,closed,-,-,-,0,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
folly,943,open,opened,2018-09-29 08:19:32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
folly,943,open,title,2018-09-29 08:19:32,00:00,,1,,"b""b' redefinition of \\xe2\\x80\\x98struct extent_hooks_s\\xe2\\x80\\x99'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
