REPOSITORY,ISSUE_ID,STATUS,EVENT,CREATED_AT,TIME DURATION,NEGATIVE,NEUTRAL,POSITIVE,MSG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,1022,closed,2,2012-10-20 07:05:24,6.03,,1,,"b'b\' Here is the solution: url  ""... Since the error was related to security"," I went to System Preferences>Security & Privacy and changed the ""Allow applications downloaded from:"" setting to ""Anywhere"".""\''",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,1022,closed,closed,2012-10-20 07:13:44,8.33,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,1022,closed,reopened,2012-10-20 07:14:40,0.93,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,1022,closed,3,2012-10-20 07:05:24,647.35,,1,,"b'b"" this is a known problem"," but it only happens when you right click the .app and select Open. i\'ve asked the MonoMac people what to do about this.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,1022,closed,closed,2012-10-20 18:00:37,645.95,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,1022,closed,-,-,-,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,1037,closed,opened,2012-10-28 17:11:05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,1037,closed,title,2012-10-28 17:11:05,00:00,,1,,"b'b\' ""Could not import key"" in Win7 64-bit\''",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,1037,closed,body,2012-10-28 17:11:05,00:00,,1,,"b'b"" I\'m trying to setup Sparkleshare on Win7 64-bit (it went smoothly on my MacBookPro)I\'m using 0.9.5 (as 0.9.6 link does not seem to work", see other issue) When adding the project, it doesn\'t work as the server doesn\'t accept the public key.It seems as the public key isn\'t even loaded 17:55:52 | Controller | ssh-agent started," PID=132817:55:52 | Config | Wrote to \'C:\\\\Users\\\\pald\\\\AppData\\\\Roaming\\\\sparkleshare\\\\\'17:55:52 | Config | Updated option notifications:True17:55:53 | Auth | Created keypair \'C:\\\\Users\\\\pald\\\\AppData\\\\Roaming\\\\sparkleshare\\\\2012-10-28 17h55.key\'17:56:03 | Auth | Could not import key \'C:\\\\Users\\\\pald\\\\AppData\\\\Roaming\\\\sparkleshare\\\\2012-10-28 17h55.key\' I have read other issues about this but can\'t seem to get a straight answer on a fix really.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,1037,closed,closed,2012-10-28 17:11:35,0.5,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,1037,closed,1,2012-10-28 17:11:05,2.18,1,,,"b""b' Sorry"," closed for a while mistakenly.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,1037,closed,reopened,2012-10-28 17:13:16,1.68,1,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,1037,closed,2,2012-10-28 17:11:05,25.83,,1,,"b""b' what happens if you try to load the key from the command line? ( )'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,1037,closed,3,2012-10-28 17:11:05,29.7,,1,,"b'b"" Hm...:AFA I can see the sshis running"," and it\'s acutally using 20-25% CPU load (in Windows Task Manager)""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,1037,closed,4,2012-10-28 17:11:05,324.12,,1,,"b'b"" I\'m also getting this error. Here"," C:\\\\Program Files (x86)\\\\SparkleShare\\\\msysgit\\\\bin\\\\sshcrashes if called from the command line.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,1037,closed,5,2012-10-28 17:11:05,1190.12,,1,,"b'b\' I fixed my problem by replacing the ssh*.exe files in C:\\\\Program Files (x86)\\\\SparkleShare\\\\msysgit\\\\bin for the same files in my Cygwin installation. I\\\'ve run \\\'file\\\' in both of them and the only difference in the descriptions is that the ones inside SparkleShare\\\'s folder are ""(stripped to external PDB)"" while the Cygwin\\\'s executables are not.\''",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,1037,closed,6,2012-10-28 17:11:05,900.2,,1,,"b'b\' i\\\'m not very familiar with Windows so i\\\'m not sure what causes this. does anyone know what ""(stripped to external PDB)""  means?\''",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,1037,closed,7,2012-10-28 17:11:05,5.98,,,1,"b'b"" I think maybe it means they are debug builds?Anyway", I tested the installer in a Windows XP x86 computer and it worked right away without the need to replace the ssh\\\\* files (the previous OS was Windows 7 x64)," so I\'m not sure about what caused this problem...""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,1037,closed,8,2012-10-28 17:11:05,312.68,,1,,"b'b"" @pcdahle can you do what @andredasilvapinto did and try the cygwin ssh binaries? this way we can see whether it\'s the same problem.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,1037,closed,9,2012-10-28 17:11:05,1410.58,,1,,"b'b"" Hi! Unfortunately not. I don\'t have access to that computer anymore.P On 2012-11-16 16.41"," Hylke Bons wrote:""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,1037,closed,10,2012-10-28 17:11:05,1272.62,,1,,"b""b' still the same issue with 0.9.7?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,1037,closed,11,2012-10-28 17:11:05,658.9,,1,,"b'b"" I don\'t have SparkleShare installed anymore because I was having problems syncing many files", but I installed the 0.9.7 client to test the executables. I only get the crash when running the files from the explorer or the windows command line," if I try to run them on a cygwin bash shell they work correctly...""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,1037,closed,12,2012-10-28 17:11:05,60.13,,1,,"b""b' @andredasilvapinto but it still crashes in SparkleShare?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,1037,closed,13,2012-10-28 17:11:05,20.55,,1,,"b'b"" I just tried with a github repository. It doesn\'t work here. Here is the log: 00:41:11 | Controller | ssh-agent started"," PID=Unknown00:41:11 | Auth | Could not import key \'C:\\\\Users\\\\andresp\\\\AppData\\\\Roaming\\\\sparkleshare\\\\2012-11-20 00h27.key\'00:41:11 | Auth | The following keys may be used:  00:42:53 | Fetcher | C:\\\\Users\\\\andresp\\\\\\\\ | Fetching folder: ssh://git@00:42:53 | Auth | Fetching host key for ""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,1037,closed,14,2012-10-28 17:11:05,876.12,,1,,"b""b' @andredasilvapinto is there a ssh-agent process running at all?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,1037,closed,15,2012-10-28 17:11:05,461.8,,1,,"b""b' No"," there is no ssh-agent process running. I think it tries to start the ssh-agent and fails to do so.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,1037,closed,16,2012-10-28 17:11:05,1.38,,1,,"b""b' @andredasilvapinto yep"," my guess as well. now to find out why...'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,1037,closed,17,2012-10-28 17:11:05,2.33,1,,,"b'b"" I don\'t have a clue", but I guess that if I am the only one with this problem," it must be something specific to my computer. In that case you shouldn\'t worry at all. Maybe you should wait to see if it happens to anyone else.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,1037,closed,18,2012-10-28 17:11:05,48.02,,1,,"b""b' Had similar problem on windows 8. I fixed it with running SparkleShare as administrator. '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,1037,closed,19,2012-10-28 17:11:05,1099.37,,1,,"b'b"" i\'ve added a bit of debug info to the latest release. does it say something different now?""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,1037,closed,20,2012-10-28 17:11:05,1283.58,,1,,"b""b' It still gives the same error.  Here is the debug log:  '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,1037,closed,21,2012-10-28 17:11:05,348.97,,,1,"b'b"" Hi!  I get the same error than andredasilvapinto", I can\'t connect to my private server with sparkleshare," but with  I can clone it. Any idea of what is the matter? Thanks!!""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,1037,closed,22,2012-10-28 17:11:05,562.2,,1,,"b'b"" How do you get these logs? I\'ve got it running on Linux fine but on Windows trying to add github repos and it\'s just getting stuck. It looks to me like it might not be authenticating properly but I\'m also not sure if the repository URL is even correct (looking inside ~/).""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,1037,closed,23,2012-10-28 17:11:05,67.12,,1,,"b""b' @ibrahima check the about dialog.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,1037,closed,24,2012-10-28 17:11:05,44.9,,,1,"b'b"" Ah thanks", turns out my issue is a bit different so I\'ll open a different ticket. Edit: Never mind, user error, I didn\'t realize it was using its own ssh-agent and key. Everything is fine after adding the key to my github account," although it would be ideal if it could use the existing ssh-agent even on Windows. Maybe I\'ll look into it sometime.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,1037,closed,25,2012-10-28 17:11:05,265.47,,1,,"b'b\' does it help if you replace the space character in ther key names? e.g. ""2012-12-08 15h30.key"" to ""2012-12-08_15h30.key""?\''",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,1037,closed,26,2012-10-28 17:11:05,1.13,,1,,"b""b' anyone running TortoiseGit on the same machine by any chance? there are some known issues running both together.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,1037,closed,27,2012-10-28 17:11:05,73.35,,,1,b'b\' Hi,I replaced the space," and this is the log: 15:16:26 | Fetcher | C:\\\\Users\\\\Zag\\\\\\\\artbox | Fetching folder: ssh://abserver@192.168.1.200:22/15:16:26 | Auth | Fetching host key for 192.168.1.20015:16:26 | Cmd | ssh-keyscan -t rsa -p 22 192.168.1.20015:16:26 | Auth | Skipping fingerprint check15:16:26 | Cmd | .tmp | git clone progress no-checkout ""ssh://abserver@192.168.1.200:22/"" ""C:\\\\Users\\\\Zag\\\\\\\\artbox"" And the window keeps on ""Adding project \\\'artbox\\\'""", without result, I need to cancel because I don\\\'t get an error or any other message. I have Tortoise on this machine and it works fine. Thanks!\'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,1037,closed,28,2012-10-28 17:11:05,6.3,,1,,"b""b' @Zagx could you paste the beginning of the log as well? (i should have mentioned to restart SparkleShare after renaming the keys)'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,1037,closed,29,2012-10-28 17:11:05,9.65,,1,,b'b\' The entire Log 15:34:00 | Controller | ssh-agent started," PID=616815:34:00 | Config | Wrote to \\\'C:\\\\Users\\\\Zag\\\\AppData\\\\Roaming\\\\sparkleshare\\\\\\\'15:34:00 | Config | Updated option notifications:True15:34:02 | Auth | Created keypair \\\'C:\\\\Users\\\\Zag\\\\AppData\\\\Roaming\\\\sparkleshare\\\\2013-01-15 15h34.key\\\'15:34:02 | Auth | Imported key \\\'C:\\\\Users\\\\Zag\\\\AppData\\\\Roaming\\\\sparkleshare\\\\2013-01-15 15h34.key\\\'15:34:07 | Config | Wrote to \\\'C:\\\\Users\\\\Zag\\\\AppData\\\\Roaming\\\\sparkleshare\\\\\\\'15:34:45 | Fetcher | C:\\\\Users\\\\Zag\\\\\\\\artbox | Fetching folder: ssh://abserver@192.168.1.200:22/15:34:45 | Auth | Fetching host key for 192.168.1.20015:34:45 | Cmd | ssh-keyscan -t rsa -p 22 192.168.1.20015:34:45 | Auth | Skipping fingerprint check15:34:45 | Cmd | .tmp | git clone progress no-checkout ""ssh://abserver@192.168.1.200:22/"" ""C:\\\\Users\\\\Zag\\\\\\\\artbox""15:35:20 | Fetcher | Failed to dispose properly: No process is associated with this object.  at (State state) at (State state) at (Int32 access"," Boolean throwIfExited) at () at ()15:35:20 | Controller | Deleted C:\\\\Users\\\\Zag\\\\\\\\artbox15:35:44 | Fetcher | C:\\\\Users\\\\Zag\\\\\\\\artbox | Fetching folder: ssh://abserver@192.168.1.200:22/15:35:44 | Auth | Fetching host key for 192.168.1.20015:35:44 | Cmd | ssh-keyscan -t rsa -p 22 192.168.1.20015:35:44 | Auth | Skipping fingerprint check15:35:44 | Cmd | .tmp | git clone progress no-checkout ""ssh://abserver@192.168.1.200:22/"" ""C:\\\\Users\\\\Zag\\\\\\\\artbox""15:35:45 | Fetcher | Failed to dispose properly: No process is associated with this object.  at (State state) at (State state) at (Int32 access", Boolean throwIfExited) at () at ()15:35:45 | Controller | Deleted C:\\\\Users\\\\Zag\\\\\\\\artbox\'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,1037,closed,30,2012-10-28 17:11:05,7.67,,1,,"b'b"" @Zagx i don\'t see that it\'s importing the keys with the underscores though. they still show up as spaces.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,1037,closed,31,2012-10-28 17:11:05,9.57,,1,,"b""b' Yes", I know," but in the folther the names are changed.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,1037,closed,32,2012-10-28 17:11:05,1.77,,1,,b'b\' 15:54:13 | Controller | ssh-agent started," PID=935215:54:14 | Auth | Imported key \\\'C:\\\\Users\\\\Zag\\\\AppData\\\\Roaming\\\\sparkleshare\\\\2013-01-15_15h34.key\\\'15:54:14 | Auth | The following keys may be used:2048 b8:7d:80:86:79:e9:29:46:77:25:41:09:c6:21:79:91 C:\\\\Users\\\\Zag\\\\AppData\\\\Roaming\\\\sparkleshare\\\\2013-01-15_15h34.key (RSA)15:55:02 | Fetcher | C:\\\\Users\\\\Zag\\\\\\\\artbox | Fetching folder: ssh://abserver@192.168.1.200:22/15:55:02 | Auth | Fetching host key for 192.168.1.20015:55:02 | Cmd | ssh-keyscan -t rsa -p 22 192.168.1.20015:55:02 | Auth | Skipping fingerprint check15:55:02 | Cmd | .tmp | git clone progress no-checkout depth=1 ""ssh://abserver@192.168.1.200:22/"" ""C:\\\\Users\\\\Zag\\\\\\\\artbox""\''",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,1037,closed,33,2012-10-28 17:11:05,1.67,,1,,"b'b"" @Zagx i\'m not sure how that can happen. anyway your issue seems the same as #1097.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,1037,closed,34,2012-10-28 17:11:05,6.95,,,1,"b'b"" Well", after reading this post, I can say that I have the problem before installing tortoise, I installed it because Sparkleshare does not work for me, and I would to prove if I\'m doing something wrong in my server," but tortoise works fine. Mmm I have no idea what can be the problem...""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,1037,closed,35,2012-10-28 17:11:05,3.2,,1,,"b'b"" @Zagx i think it has something to do with your server config. Feel free to hop by the IRC channel"," it\'s easier to help you there.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,1037,closed,36,2012-10-28 17:11:05,1135.32,,1,,"b'b"" Solved on one of my servers", the problem was the authorized_keys file," on my other server (a dedicated server on a datacenter) I can\'t change the permissions of the file and I can\'t authorize the user... ""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,1037,closed,37,2012-10-28 17:11:05,1120.82,,,1,b'b\' Hi there, I\\\'m in the same boat for one Win7 x64 machine...  Can someone pls zip up Cygwin files for me to test??Ta  Follow: 15:28:19 | Controller | ssh-agent started," PID=510815:28:40 | Auth | Could not import key \\\'C:\\\\Users\\\\JA\\\\AppData\\\\Roaming\\\\sparkleshare\\\\2013-02-04 15h11.key\\\'15:29:01 | Auth | The following keys may be used: CMDC:\\\\Program Files (x86)\\\\SparkleShare\\\\msysgit\\\\bin>ssh-add \\\'""C:\\\\Users\\\\JA\\\\AppData\\\\Roaming\\\\sparkleshare\\\\2013-02-04 15h11.key"" Could not open a connection to your authentication agent. No permissions problems", no improvement from running as Admin. Works fine on Win8 x64 from same network, and fine from another Win7 x64 machine in another network. Tried copying /bin files from working machine with no joy. Ive tried  a few times and roaming  from a working machine. A few things different on this machine (compared to the others that are working) is this uses Agnitiums Outpost (obvioulsy tested with all disabled, but can\\\'t help wondering if something was blocked first time of install that has made it sticky) and also has OpenSSH on it.R\\\'s,J\'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,1037,closed,38,2012-10-28 17:11:05,456.0,,1,,"b'b"" I\'m not sure your problem will be solved with the cygwin files but here are my ssh\\\\* files:url  OpenSSH_6.1p1"," OpenSSL 1.0.1c 10 May 2012""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,1037,closed,39,2012-10-28 17:11:05,83.57,,,1,"b'b"" Thanks a bunch", but no love (see below). What components do I need to  from Cygwin to get this working?Downloaded and ran url  and then tried to just grab whatever looked most relevant for ssh, but didn\'t end up with the desired files. For the files you provided, it\'s given me an error telling me cygssp-0.dll was missing, so I grabbed MobaXterm_v6.0 and extracted (x2) and then copied file," but then it told me cygssp-0.dll is either not designed to run on Windows or it contains an error... Any additional  welcome :)""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,1037,closed,40,2012-10-28 17:11:05,3.92,,1,,"b'b"" makes sense. cygwin\'s openssh package should be enough I think. look for the ssh\\\\* files in cygwin\'s bin folder""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,1037,closed,41,2012-10-28 17:11:05,591.58,,,1,"b""b' Got Cygwin (after copying 7 or so dlls etc) but still no goodo... still getting the same import key error in logs. I would have imagined this was a permissions issue... how is ssh-agent and all the other bits meant to run manually? Current response in privileged CMD is:C:\\\\Program Files (x86)\\\\SparkleShare\\\\msysgit\\\\bin>ssh-agentmkdtemp: private socket dir: No such file or directory'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,1037,closed,42,2012-10-28 17:11:05,14.48,,1,,"b'b"" open up a cygwin bash shell and type: anyway"," your problem looks different from mine. if you check the logs you see that I was getting: and you are not. so my solution won\'t probably work for you.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
