REPOSITORY,ISSUE_ID,STATUS,EVENT,CREATED_AT,TIME DURATION,NEGATIVE,NEUTRAL,POSITIVE,MSG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,2731,closed,3,2014-02-26 04:20:20,3.42,,1,,b'b\' Yeah. I deleted the old branch and github automatically closed it.On Feb 26, 2014 12:14 AM,"Patrick Lauber"" notifications@ wrote:\''
django-cms	2731	closed	4	daegun	2014-02-26 04:20:20	1.4		+1		b'b"" Actually I\'m not sure why this one is closed. I don\'t remember closing it.""'
django-cms	2731	closed	5	digi604	2014-02-26 04:20:20	0.05		+1		b""b' can you reopen it?'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,2731,closed,reopened,2014-02-26 08:20:14,237.77,0,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,2731,closed,6,2014-02-26 04:20:20,1.92,1,,,"b""b' Sorry about that. A little too quick on branch cleanup.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,2731,closed,7,2014-02-26 04:20:20,2.32,,,1,"b'b"" Also"," I couldn\'t find a good way to test the default value for creating pages so the only test I have in there checks to see if INHERIT is in the template list or not depending on the toggle.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,2731,closed,8,2014-02-26 04:20:20,34.87,,,1,"b""b' [![Coverage Status]url  Coverage increased (+0.0%) when pulling **406229dc353a67a384b8b975a26678d8f06b9f1b on daegun:fixInheritance** into **41dea105adfaaab8ff6eda3f25501df42ed86eb5 on divio:develop**.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,2731,closed,9,2014-02-26 04:20:20,5.22,,1,,"b'b"" I tried that but the tests fail because (\'TEMPLATES\') returnslists within lists. It\'s what I had initially before switching to the forloop. Actuallynow that I think about it"," I probably could do \'assert INHERIT in xfor x in \'. I\'ll put that in when I get the chance tomorrow. [image: Coverage Status] url  Coverage increased (+0.0%) when pulling _406229durl on daegun:fixInheritance_ into _41dea10url on divio:develop_. ##  Reply to this email directly or view it onGitHuburl .""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,2731,closed,10,2014-02-26 04:20:20,664.1,,1,,"b'b"" after looking over the tests", it would be best to leave them as they are. my guess that \'assert INHERIT in x for x in \' was wrong, and a simple \'( in get_cms_setting(\'TEMPLATES\'))\' doesn\'t work because get_cms_setting(\'TEMPLATES\') returns a lists of templates within a tuple (ie. [(\'col_\', \'two columns\'), (\'col_\', \'three columns\'), (\'nav_\', \'navigation examples\'), (\'\', \'simple\'), (\'\', \'static placeholders\')]). there is an assertion in both tests, as one fails when the loop is completed," and the other stops running the test when  is found in the code. I\'ve tested the negative cases and the tests work as written.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,2731,closed,closed,2014-02-27 13:52:33,332.32,1,8,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,2731,closed,-,-,-,1,8,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,2763,closed,opened,2014-02-28 16:05:16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,2763,closed,title,2014-02-28 16:05:16,00:00,,1,,"b""b' Plugin is always cached'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,2763,closed,body,2014-02-28 16:05:16,00:00,,1,,"b""b' I have a contact form in a plugin. If i set in the plugin", it gets cached anyway and it creates all sorts of problems. Disabling the plugin cache with works, but setting does not. It gives  in render_placeholder," line 174'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,2763,closed,1,2014-02-28 16:05:16,48.17,,1,,"b""b' disabling CMS_PLACEHOLDER_CACHE was indeed broken.disabling the cache=False in the plugins.... well my tests passed and i even wrote some new ones... can you describe exactly what was broken?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,2763,closed,2,2014-02-28 16:05:16,0.82,,1,,"b""b' or how your plugin looked like?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,2763,closed,3,2014-02-28 16:05:16,108.92,,1,,"b'b"" Maybe it\'s something on my side", the plugin looks like this The output is cached so when you post the form, the page reloads with an empty form. No validation or processing is actually done. And the CSRF token gets cached as well so if someone else try to post the form, they will get a CSRF error. You need to be logged out to see the problem," I suppose you disable the cache when the toolbar is shown?""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,2763,closed,4,2014-02-28 16:05:16,109.53,,1,,"b""b' Caching is indeed disabled for logged-in users.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,2763,closed,5,2014-02-28 16:05:16,1035.78,,1,,"b'b"" yes... this is intentional as we don\'t know if the menu changes if you are logged in.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,2763,closed,6,2014-02-28 16:05:16,344.9,,1,,"b'b"" @digi604 : did you have a chance to try the plugin code provided yet ? Would like to help on this one but don\'t want to do something already done ;)""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,2763,closed,7,2014-02-28 16:05:16,66.4,,1,,"b""b' no... have no clue why it does not detect the no cache in the plugin.... go ahead... i will only have time tomorrow'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,2763,closed,8,2014-02-28 16:05:16,165.53,,1,,"b""b' Well I did try to implement something alike based on django-contact-form app and the code above"," I clearly see the expected behavior (aka not the one described here) when I change the cache attribute from True to False. True False @ychouinard : I think we will need the full code of your plugin with dependencies to be able to diagnose / reproduce this.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,2763,closed,closed,2014-03-03 12:09:19,1204.05,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,2763,closed,reopened,2014-03-03 12:09:28,0.15,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,2763,closed,9,2014-02-28 16:05:16,765.47,,1,,"b""b' ok the pull request i just merged fixed the cms_placeholder_cache=False bug and proves that the cache=False for plugins works. If you have new information concerning the cache=False please let me know... I will mark this issue as non blocking for the time being.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,2763,closed,10,2014-02-28 16:05:16,1319.22,,1,,"b""b' closing'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,2763,closed,closed,2014-03-14 10:10:00,1320.53,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,2763,closed,-,-,-,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,2788,closed,opened,2014-03-04 01:37:51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,2788,closed,title,2014-03-04 01:37:51,00:00,,1,,"b""b' Location changes after saving a model"," why?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,2788,closed,body,2014-03-04 01:37:51,00:00,1,,,"b'b\' Once I ""Save"" after editing a model in the sideframe", the location of the main page changes to that object\\\'s get_absolute_url(). I suspect someone put this in as a feature, but its not what the operator expects to happen and is a nuisance, in my case, probably others\\xe2\\x80\\x99. Is this how its always been? Seems new to me.##### A (real) use case to illustrate: I have a model that defines a lot of images and their meta-data for a photography site. These images can be displayed in their own right (and therefore have a method get_absolute_url()), but are also part of different . Also, these images are used in plugins throughout the site and even on the blog posts. So, I notice while looking at a random CMS page that I am working on that a particular image\\\'s meta-data needs editing, so while I\\\'m on that random page, I edit the meta data in the sideframe for that image. Once I press save, boom, my context is gone. And, in fact, if I was in the middle of a page edit, I could even lose work.\'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,2788,closed,1,2014-03-04 01:37:51,298.37,,1,,"b""b' Ok", delete the previous commentIssue confirmed.Looks related to the changes in #2665 Once session property is set," always tries to redirect somewhere on every admin request.This should probably be triggered only during some specific cases.ping @digi604 '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,2788,closed,2,2014-03-04 01:37:51,97.48,,1,,"b'b"" mmh yeah. The idea was that if you changed the url of an object you are currently looking at you don\'t get a 404 when you hit refresh. we could limit it though so it would only take the current object model as a reference.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,2788,closed,closed,2014-03-05 17:36:14,958.38,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,2788,closed,3,2014-03-04 01:37:51,703.4,1,,,"b'b"" I\'m not sure why this issue is closed. The problem is actually _much worse_ now. Now", when I am on, say  , and I invoke the sideframe, I am instantly redirected back to  .  Now get this. If I then click my blog menu item to back to  , it goes, then, once the side-frame renders," it redirects me back to  . Latest develop as of *now* I\'ve created a screencast to illustrate the issue: url ""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,2788,closed,reopened,2014-03-06 08:10:09,873.92,2,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,2788,closed,4,2014-03-04 01:37:51,733.38,,1,,"b""b' @FinalAngel can you have a look at this again?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,2788,closed,5,2014-03-04 01:37:51,19.4,,1,,"b""b' Ok we can not reproduce this.Are you sure you are on very newest develop?What blog app?Browser Cache killed?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,2788,closed,6,2014-03-04 01:37:51,86.78,,1,,"b'b"" Are you sure you are on very newest develop?Yes", latest as of about 10 hours ago. What blog app?Aldryn-blog (unmodified, except for the templates) Browser cache killed?Yes, and this happens in all browsers I\'ve tested (Chrome, Safari, Firefox, IE10). After further testing, it appears this only happens on app-hooked pages, regardless of the app-hook used [I have the (Aldryn-)blog-app and two other different app-hooks tested here]. Also, I\'ve played around with the new X-Frame options to see if I could affect any difference, I could not, so," I\'m guess this isn\'t related to the X-Frame options.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,2788,closed,7,2014-03-04 01:37:51,11.25,,1,,"b""b' can you upgrade the cms again? And what do the requests to // return? You see it in chrome network panel.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,2788,closed,8,2014-03-04 01:37:51,36.63,,,1,"b""b' Works after updating to latest develop!'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,2788,closed,closed,2014-03-06 10:44:33,154.4,2,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,2788,closed,9,2014-03-04 01:37:51,54.08,,1,,"b'b"" Please re-open this issue. At this point"," I\'m getting redirects to anytime I open the sideframe.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,2788,closed,reopened,2014-03-07 14:16:04,211.52,2,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,2788,closed,10,2014-03-04 01:37:51,286.28,,1,,"b""b' closing again because of the JSON fixes'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,2788,closed,closed,2014-03-07 16:24:55,128.85,2,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,2788,closed,-,-,-,2,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,2815,closed,opened,2014-03-06 12:38:09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,2815,closed,title,2014-03-06 12:38:09,00:00,,1,,"b'b"" Tree UI breaks when toggling \'in menu\'""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,2815,closed,body,2014-03-06 12:38:09,00:00,,,1,"b'b"" When you toggle the \'in menu\' gadget", the tree layout breaks from this:![image]url  to this: ![image]url  Should be easy to reproduce, but if not," I can provide a screen cast.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,2815,closed,1,2014-03-06 12:38:09,39.25,,1,,"b""b' seams only to happen if tree is not fully visible'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,2815,closed,closed,2014-03-10 15:42:06,183.95,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,2815,closed,reopened,2014-03-10 15:43:02,0.93,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,2815,closed,2,2014-03-06 12:38:09,145.68,,1,,"b""b' url '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,2815,closed,3,2014-03-06 12:38:09,2.25,,1,,"b""b' url '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,2815,closed,4,2014-03-06 12:38:09,2.73,,1,,"b""b' url '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,2815,closed,5,2014-03-06 12:38:09,881.65,,1,,"b""b' This has been fixed"," however url  is still remaining'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,2815,closed,closed,2014-03-13 06:29:43,886.68,0,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,2815,closed,-,-,-,0,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,2840,closed,opened,2014-03-07 18:05:55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,2840,closed,title,2014-03-07 18:05:55,00:00,,1,,"b""b' Deleting plugins visually hangs'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,2840,closed,body,2014-03-07 18:05:55,00:00,,1,,"b'b"" ... with the spinning indicator. Using 3.0b4dev11 JS Console reports: Uncaught TypeError: Object # has no method \'showError\'  :4 Very repeatable. Should be super easy to reproduce", if not," holler.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,2840,closed,1,2014-03-07 18:05:55,110.6,,1,,"b'b"" #2841 may help"," but it doesn\'t fix the issue here.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,2840,closed,closed,2014-03-07 19:56:31,110.6,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,2840,closed,reopened,2014-03-07 19:56:35,0.07,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,2840,closed,2,2014-03-07 18:05:55,59.33,,1,,"b'b"" +1 ", i\'m facing this too. Bisecting shows that it\'s a side effect of a1650839b6f39f05cd404a02971b2240ca4d9126 ...  And I think we are facing a dual bug here, the showError method is broken / missing and this is probably not the current issue," it\'s just a underlying bug that revealed this one. The current issue is that the $.ajax call goes to the error function handler instead of success... and it shouldn\'t as we get a 200 response back from the server... jQuery is grumpy about this content-type... Don\'t have time to look at it now but I will next week ;)""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,2840,closed,closed,2014-03-13 06:30:35,634.0,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,2840,closed,3,2014-03-07 18:05:55,795.07,,1,,"b""b' @FinalAngel may I ask you why the  content type was failing ? '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,2840,closed,4,2014-03-07 18:05:55,808.4,,1,,"b'b"" it probably didn\'t return correct json but just a string""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,2840,closed,5,2014-03-07 18:05:55,825.27,1,,,"b'b"" Make sense indeed.I\'m wondering if we shouldn\'t stick to a coherent content type along all the ajax call to avoid confusion.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,2840,closed,-,-,-,1,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,2904,closed,opened,2014-03-14 12:55:58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,2904,closed,title,2014-03-14 12:55:58,00:00,,1,,"b'b\' Place ""Page settings"" button same as ""Publish changes""\''",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,2904,closed,body,2014-03-14 12:55:58,00:00,,,1,"b""b' ![image]url  ![image]url '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,2904,closed,1,2014-03-14 12:55:58,618.35,,1,,b'b\' Can I propose that, since there are changes being made up there," that we also consider swapping the positions of ""Content"" and ""Structure""? My rationale is simply that Structure is like a wireframe", then Content is already like a preview of the page, then Live is the page. It just feels like the buttons should progress in the same order.\'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
