REPOSITORY,ISSUE_ID,STATUS,EVENT,CREATED_AT,TIME DURATION,NEGATIVE,NEUTRAL,POSITIVE,MSG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hhvm,213,closed,10,2010-09-21 13:54:20,18.12,,,1,"b""b' This feature request is not actively being worked on. We would happily consider a pull request implementing it. If you plan to work on this issue let us know in the comments and we will re-open the issue and assign it to you. If you feel strongly that this issue deserves more attention"," please comment here with your use-case and we will try to prioritize as appropriate.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hhvm,213,closed,closed,2016-07-27 21:00:50,281.8,1,7,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hhvm,213,closed,-,-,-,1,7,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hhvm,254,closed,opened,2010-12-03 11:55:22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hhvm,254,closed,title,2010-12-03 11:55:22,00:00,,1,,"b'b"" __get() can\'t recursively call itself""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hhvm,254,closed,body,2010-12-03 11:55:22,00:00,,1,,"b""b'   hphp output:HipHop Notice: Undefined property: foo::$barphp output:bar'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hhvm,254,closed,1,2010-12-03 11:55:22,767.2,,1,,"b'b"" Here\'s a much smaller script to demonstrate this issue: class foo {  function __get($v)  {  switch($v) {  case \'foo\':  return $this->bar;  break;  case \'bar\':  return \'bar\';  break;  }  }  } $foo = new foo();echo($foo->foo); hphpi output:HipHop Notice:  Undefined property: foo::$barphp output:bar""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hhvm,254,closed,2,2010-12-03 11:55:22,45.8,,1,,"b'b"" The problem appears to be that in .  The UseGet attribute does not take into account the name of the __get() attribute that are you fetching.  It seems like in order to fix this you\'d have to keep a stack of attributes that you are running __get() on which could be a major performance hit.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hhvm,254,closed,3,2010-12-03 11:55:22,1235.6,,,1,"b'b"" We\'re closing out all bugs older than 2 months. url  If this is still an issue", please re-open it," and in order of goodness:1. Give detailed repro steps2. Write a test case in  (run it with ) and send the pull request3. Fix it in a pull request""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hhvm,254,closed,closed,2013-05-13 22:03:58,608.6,0,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hhvm,254,closed,4,2010-12-03 11:55:22,39.33,,1,,"b'b"" I still see this issue"," it\'s not fixed. Please reopen and fix it.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hhvm,254,closed,reopened,2013-06-14 22:44:37,40.65,0,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hhvm,254,closed,5,2010-12-03 11:55:22,440.93,,1,,"b""b' me too'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hhvm,254,closed,6,2010-12-03 11:55:22,65.48,,1,,"b""b' The patch seems to work for me"," you need to patch manually. '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hhvm,254,closed,7,2010-12-03 11:55:22,400.68,1,,,"b'b"" We\'re aware of the issue. The attached patch introduces a different bug as @ftzdomino stated which is why we haven\'t pulled it into HHVM. (See url  a dupe of this"," for more discussion.)""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
